window,label,maxz_s1,anom_s1,maxz_s2,anom_s2,maxz_s3,anom_s3,maxz_s4,anom_s4,maxz_s5,anom_s5,maxz_s6,anom_s6,confidence,flag_count,alert_level,alert_binary,velocity_s4,vel_zscore_s4,vel_alert_s4,accel_s4,velocity_s1,vel_zscore_s1,vel_alert_s1,velocity_s6,vel_zscore_s6,vel_alert_s6,vel_flag_count,enhanced_alert,velocity_only_alert,orig_fusion2,js_divergence,js_alert
13900,0,0.2904,0,0.0,0.0,1.3997,0.0,1.3608,0.0,0.0,0.0,0.8099,0,0.0,0,none,0,-0.2643,0.0774,0.0,-0.6196999999999999,-0.5103,0.2927,0,0.0567999999999999,0.1047,0,0,0,0,0,0.357144,0
13901,0,0.6755,0,0.0,0.0,0.728,0.0,0.6128,0.0,0.0,0.0,0.6855,0,0.0,0,none,0,-0.748,0.2191,0.0,-0.4837,0.3851,0.2209,0,-0.1243999999999999,0.2294,0,0,0,0,0,0.312797,0
13902,0,0.3755,0,0.0,0.0,1.5606,0.0,1.7938,0.0,0.0,0.0,0.5426,0,0.0,0,none,0,1.181,0.346,0.0,1.929,-0.3,0.172,0,-0.1429,0.2636,0,0,0,0,0,0.401276,0
13903,0,0.6611,0,0.0,0.0,1.8107,0.0,1.4583,0.0,0.0,0.0,0.6946,0,0.0,0,none,0,-0.3355000000000001,0.0982,0.0,-1.5165000000000002,0.2856,0.1638,0,0.152,0.2803,0,0,0,0,0,0.396934,0
13904,0,0.6826,0,0.0,0.0,0.4497,0.0,1.2581,0.0,0.0,0.0,0.8931,0,0.0,0,none,0,-0.2001999999999999,0.0586,0.0,0.1353000000000002,0.0214999999999999,0.0123,0,0.1985,0.3661,0,0,0,0,0,0.440565,0
13905,0,0.6899,0,0.0,0.0,1.4988,0.0,0.4564,0.0,0.0,0.0,0.987,0,0.0,0,none,0,-0.8017000000000001,0.2349,0.0,-0.6015000000000001,0.0072999999999999,0.0041,0,0.0938999999999999,0.1732,0,0,0,0,0,0.362525,0
13906,0,0.6592,0,0.0,0.0,1.6737,0.0,1.8856,0.0,0.0,0.0,0.7979,0,0.0,0,none,0,1.4292,0.4188,0.0,2.2309,-0.0306999999999999,0.0175,0,-0.1890999999999999,0.3488,0,0,0,0,0,0.375695,0
13907,0,0.6364,0,0.0,0.0,1.6052,0.0,1.2037,0.0,0.0,0.0,0.7108,0,0.0,0,none,0,-0.6819,0.1997,0.0,-2.1111,-0.0228,0.013,0,-0.0871,0.1606,0,0,0,0,0,0.374105,0
13908,0,0.3282,0,0.0,0.0,0.4408,0.0,0.5538,0.0,0.7291,0.0,0.6979,0,0.0,0,none,0,-0.6499,0.1904,0.0,0.0319999999999999,-0.3082,0.1767,0,-0.0129,0.0237,0,0,0,0,0,0.386708,0
13909,0,0.3976,0,0.0,0.0,1.8911,0.0,1.4583,0.0,0.5468,0.0,0.7338,0,0.0,0,none,0,0.9045,0.265,0.0,1.5544,0.0694,0.0397,0,0.0359,0.0661,0,0,0,0,0,0.382223,0
13910,0,0.9512,0,0.0,0.0,1.1346,0.0,1.4914,0.0,1.2773,0.0,1.0699,0,0.0,0,none,0,0.0331000000000001,0.0096,0.0,-0.8713999999999998,0.5536000000000001,0.3175,0,0.3361,0.62,0,0,0,0,0,0.319909,0
13911,0,2.4986,0,0.7618,0.0,1.5268,0.0,0.8356,0.0,0.3681,0.0,0.3957,0,0.0,0,none,0,-0.6558,0.1921,0.0,-0.6889000000000002,1.5474,0.8877,0,-0.6742000000000001,1.2438,0,0,0,0,0,0.358004,0
13912,0,1.1315,0,0.3362,0.0,1.8512,0.0,1.5612,0.0,0.55,0.0,0.8453,0,0.0,0,none,0,0.7255999999999999,0.2126,0.0,1.3814,-1.3671000000000002,0.7842,0,0.4496,0.8294,0,0,0,0,0,0.334763,0
13913,0,5.0595,1,0.8853,0.0,1.1978,0.0,1.0339,0.0,0.5468,0.0,0.5097,0,0.25,1,low,0,-0.5272999999999999,0.1544,0.0,-1.2529,3.928,2.2535,0,-0.3356,0.6191,0,0,0,0,0,0.334763,0
13914,0,1.7072,0,0.3362,0.0,0.0,0.0,1.5977,0.0,0.4556,0.0,0.8135,0,0.0,0,none,0,0.5637999999999999,0.1651,0.0,1.0910999999999995,-3.3523,1.9232,0,0.3037999999999999,0.5604,0,0,0,0,0,0.336387,0
13915,0,0.5922,0,0.0,0.0,1.9303,0.0,1.9218,0.0,0.0,0.0,0.5548,0,0.0,0,none,0,0.3241,0.0949,0.0,-0.2396999999999998,-1.1150000000000002,0.6396,0,-0.2587,0.4772,0,0,0,0,0,0.336387,0
13916,0,0.8761,0,0.0,0.0,1.006,0.0,1.4583,0.0,2.5535,0.0,2.6158,0,0.0,0,none,0,-0.4635,0.1357,0.0,-0.7876000000000001,0.2839,0.1628,0,2.061,3.8025,1,1,0,0,0,0.360637,0
13917,0,0.8527,0,0.0,0.0,0.8606,0.0,1.1161,0.0,1.4593,0.0,1.2947,0,0.0,0,none,0,-0.3421999999999998,0.1002,0.0,0.1213000000000001,-0.0233999999999999,0.0134,0,-1.3211000000000002,2.4373,0,0,0,0,0,0.360637,0
13918,0,9.7151,1,1.8599,0.0,0.4723,0.0,0.4397,0.0,0.2772,0.0,0.4902,0,0.25,1,low,0,-0.6764000000000001,0.1981,0.0,-0.3342000000000003,8.8624,5.0844,1,-0.8045,1.4842,0,1,0,0,0,0.364514,0
13919,0,0.3211,0,0.7618,0.0,0.1668,0.0,1.0293,0.0,0.182,0.0,0.8345,0,0.0,0,none,0,0.5896000000000001,0.1727,0.0,1.2660000000000002,-9.394,5.3893,1,0.3443,0.6351,0,1,0,0,0,0.356352,0
13920,0,0.63,0,0.0,0.0,0.8637,0.0,0.6048,0.0,0.0,0.0,0.7718,0,0.0,0,none,0,-0.4245000000000001,0.1243,0.0,-1.0141000000000002,0.3089,0.1771,0,-0.0626999999999999,0.1156,0,0,0,0,0,0.388935,0
13921,0,1.2503,0,0.0,0.0,1.3401,0.0,1.3734,0.0,0.459,0.0,0.8027,0,0.0,0,none,0,0.7686,0.2252,0.0,1.1931,0.6203,0.3558,0,0.0308999999999999,0.0569,0,0,0,0,0,0.373147,0
13922,0,1.4703,0,0.0,0.0,0.6366,0.0,0.7792,0.0,0.55,0.0,0.3377,0,0.0,0,none,0,-0.5942,0.174,0.0,-1.3628,0.2199999999999999,0.1261,0,-0.4649999999999999,0.8578,0,0,0,0,0,0.332186,0
13923,0,0.7647,0,0.0,0.0,1.1346,0.0,1.0522,0.0,0.9136,0.0,1.3451,0,0.0,0,none,0,0.273,0.0799,0.0,0.8672,-0.7055999999999999,0.4047,0,1.0074,1.8586,0,0,0,0,0,0.288533,0
13924,0,0.6162,0,0.3362,0.0,0.6283,0.0,0.4789,0.0,0.1757,0.0,0.6249,0,0.0,0,none,0,-0.5733,0.1679,0.0,-0.8463,-0.1485,0.0851,0,-0.7202,1.3287,0,0,0,0,0,0.257582,0
13925,0,1.2118,0,0.0,0.0,0.9552,0.0,0.6415,0.0,0.3644,0.0,0.9971,0,0.0,0,none,0,0.1625999999999999,0.0476,0.0,0.7359,0.5956,0.3416,0,0.3722,0.6866,0,0,0,0,0,0.275091,0
13926,0,0.6494,0,0.0,0.0,0.7924,0.0,1.4071,0.0,0.7291,0.0,1.2524,0,0.0,0,none,0,0.7656000000000001,0.2243,0.0,0.6030000000000001,-0.5624,0.3226,0,0.2552999999999999,0.4709,0,0,0,0,0,0.275091,0
13927,0,0.5488,0,0.0,0.0,1.0438,0.0,1.0019,0.0,0.0,0.0,0.7254,0,0.0,0,none,0,-0.4052,0.1187,0.0,-1.1708,-0.1006,0.0576,0,-0.5269999999999999,0.9722,0,0,0,0,0,0.275091,0
13928,0,0.5305,0,0.0,0.0,0.6817,0.0,1.2848,0.0,0.0,0.0,0.6535,0,0.0,0,none,0,0.2828999999999999,0.0828,0.0,0.6880999999999999,-0.0182999999999999,0.0104,0,-0.0719,0.1326,0,0,0,0,0,0.349894,0
13929,0,0.6088,0,0.0,0.0,1.9476,0.0,0.0,0.0,0.0,0.0,1.1934,0,0.0,0,none,0,0.0,0.0,0.0,0.0,0.0783,0.0449,0,0.5399,0.996,0,0,0,0,0,0.359854,0
13930,0,1.1004,0,0.0,0.0,1.8764,0.0,1.7281,0.0,0.6379,0.0,0.8103,0,0.0,0,none,0,0.4433,0.1298,0.0,0.1604000000000001,0.4916,0.282,0,-0.3831,0.7067,0,0,0,0,0,0.360559,0
13931,0,0.6365,0,0.0,0.0,1.8792,0.0,0.0,0.0,0.7291,0.0,0.6984,0,0.0,0,none,0,0.0,0.0,0.0,0.0,-0.4639000000000001,0.2661,0,-0.1119,0.2064,0,0,0,0,0,0.377177,0
13932,0,0.4555,0,0.0,0.0,0.9264,0.0,0.7488,0.0,0.4556,0.0,0.6299,0,0.0,0,none,0,-0.9793,0.2869,0.0,-1.4226,-0.1809999999999999,0.1038,0,-0.0685,0.1263,0,0,0,0,0,0.33258,0
13933,0,0.3917,0,0.0,0.0,1.3997,0.0,1.2885,0.0,0.5468,0.0,0.9827,0,0.0,0,none,0,0.5397,0.1581,0.0,1.519,-0.0638,0.0365,0,0.3528,0.6508,0,0,0,0,0,0.361058,0
13934,0,0.6681,0,0.0,0.0,0.5564,0.0,0.6444,0.0,0.7291,0.0,0.5994,0,0.0,0,none,0,-0.6441,0.1887,0.0,-1.1838,0.2764,0.1585,0,-0.3833,0.7071,0,0,0,0,0,0.396811,0
13935,0,0.678,0,0.0,0.0,0.8517,0.0,1.0107,0.0,0.0,0.0,0.604,0,0.0,0,none,0,0.3662999999999999,0.1073,0.0,1.0104,0.0099,0.0056,0,0.0045999999999999,0.0084,0,0,0,0,0,0.426658,0
13936,0,0.6553,0,0.0,0.0,1.1632,0.0,0.6639,0.0,0.0,0.0,0.6507,0,0.0,0,none,0,-0.3467999999999999,0.1015,0.0,-0.7130999999999998,-0.0227,0.013,0,0.0466999999999999,0.0861,0,0,0,0,0,0.495194,1
13937,0,0.3229,0,0.0,0.0,1.1942,0.0,0.7792,0.0,0.7291,0.0,0.8365,0,0.0,0,none,0,0.1152999999999999,0.0337,0.0,0.4620999999999998,-0.3324,0.1906,0,0.1858,0.3427,0,0,0,0,0,0.495194,1
13938,0,0.6351,0,0.0,0.0,0.8164,0.0,1.1188,0.0,0.55,0.0,1.7647,0,0.0,0,none,0,0.3396,0.0994,0.0,0.2243,0.3122,0.179,0,0.9282,1.7124,0,0,0,0,0,0.495194,1
13939,0,0.8644,0,0.0,0.0,2.4907,0.0,0.0,0.0,0.2732,0.0,1.2773,0,0.0,0,none,0,0.0,0.0,0.0,0.0,0.2292999999999999,0.1315,0,-0.4873999999999998,0.8992,0,0,0,0,0,0.503992,1
13940,0,0.6361,0,0.0,0.0,1.8074,0.0,1.2562,0.0,0.2732,0.0,0.3276,0,0.0,0,none,0,0.1373999999999999,0.0402,0.0,-0.2022,-0.2282999999999999,0.1309,0,-0.9497,1.7521,0,0,0,0,0,0.436838,0
13941,0,0.9542,0,0.0,0.0,0.1072,0.0,1.0891,0.0,0.7291,0.0,0.7889,0,0.0,0,none,0,-0.1671,0.0489,0.0,-0.3045,0.3181,0.1824,0,0.4613,0.851,0,0,0,0,0,0.436838,0
13942,0,0.6469,0,0.0,0.0,0.9248,0.0,1.2088,0.0,0.182,0.0,0.8055,0,0.0,0,none,0,0.1197000000000001,0.035,0.0,0.2868000000000001,-0.3073,0.1762,0,0.0165999999999999,0.0305,0,0,0,0,0,0.436838,0
13943,0,0.16,0,0.0,0.0,0.7802,0.0,0.3149,0.0,0.5468,0.0,0.5123,0,0.0,0,none,0,-0.8939000000000001,0.2619,0.0,-1.0136000000000005,-0.4869,0.2793,0,-0.2932,0.5409,0,0,0,0,0,0.459723,1
13944,0,0.3695,0,0.0,0.0,0.525,0.0,0.646,0.0,0.5468,0.0,0.6494,0,0.0,0,none,0,0.3311,0.0969,0.0,1.225,0.2095,0.1201,0,0.1371,0.2529,0,0,0,0,0,0.469004,1
13945,0,0.4053,0,0.0,0.0,1.9497,0.0,1.0507,0.0,0.6379,0.0,0.8503,0,0.0,0,none,0,0.4046999999999999,0.1185,0.0,0.0735999999999999,0.0358,0.0205,0,0.2008999999999999,0.3706,0,0,0,0,0,0.542321,1
13946,0,0.4239,0,0.0,0.0,0.752,0.0,1.2184,0.0,0.4556,0.0,0.6892,0,0.0,0,none,0,0.1676999999999999,0.0491,0.0,-0.237,0.0186,0.0106,0,-0.1610999999999999,0.2971,0,0,0,0,0,0.508572,1
13947,0,5.419,1,0.3362,0.0,0.9291,0.0,1.1585,0.0,0.459,0.0,0.5834,0,0.25,1,low,0,-0.0598999999999998,0.0175,0.0,-0.2275999999999998,4.9951,2.8657,1,-0.1058,0.1951,0,1,0,0,0,0.504692,1
13948,0,2.4064,0,1.3108,0.0,2.0178,0.0,1.2385,0.0,0.7318,0.0,0.7881,0,0.0,0,none,0,0.0799999999999998,0.0234,0.0,0.1398999999999997,-3.0125999999999995,1.7283,0,0.2047,0.3776,0,0,0,0,0,0.557669,1
13949,0,0.926,0,0.0,0.0,1.2031,0.0,1.1463,0.0,2.0976,0.0,2.0607,0,0.0,0,none,0,-0.0921999999999998,0.0269,0.0,-0.1721999999999997,-1.4804,0.8492,0,1.2726000000000002,2.3479,0,0,0,0,0,0.560475,1
13950,0,2.8517,0,1.8599,0.0,1.2031,0.0,1.1415,0.0,0.1757,0.0,0.4884,0,0.0,0,none,0,-0.0048000000000001,0.0013,0.0,0.0873999999999997,1.9257,1.1047,0,-1.5723000000000005,2.9008,1,1,0,0,0,0.530148,1
13951,0,0.7765,0,0.0,0.0,1.2716,0.0,0.7792,0.0,1.2773,0.0,1.3646,0,0.0,0,none,0,-0.3622999999999999,0.1061,0.0,-0.3574999999999998,-2.0752,1.1905,0,0.8762000000000001,1.6165,0,0,0,0,0,0.568964,1
13952,0,1.1219,0,0.0,0.0,1.2716,0.0,1.3857,0.0,1.4593,0.0,1.4203,0,0.0,0,none,0,0.6064999999999999,0.1777,0.0,0.9688,0.3453999999999999,0.1981,0,0.0556999999999998,0.1027,0,0,0,0,0,0.515103,1
13953,0,0.4342,0,0.0,0.0,0.5181,0.0,0.632,0.0,0.459,0.0,0.6241,0,0.0,0,none,0,-0.7536999999999999,0.2208,0.0,-1.3602,-0.6877,0.3945,0,-0.7961999999999999,1.4689,0,0,0,0,0,0.445114,0
13954,0,0.6787,0,0.2128,0.0,1.3329,0.0,1.0047,0.0,0.1863,0.0,1.6049,0,0.0,0,none,0,0.3726999999999999,0.1091,0.0,1.1263999999999998,0.2445,0.1402,0,0.9808,1.8095,0,0,0,0,0,0.470194,1
13955,0,0.6769,0,0.8853,0.0,0.685,0.0,0.9575,0.0,0.6379,0.0,0.776,0,0.0,0,none,0,-0.0471999999999999,0.0137,0.0,-0.4198999999999998,-0.0018,0.001,0,-0.8289,1.5292,0,0,0,0,0,0.449924,0
13956,0,0.68,0,0.0,0.0,0.6126,0.0,0.7855,0.0,0.0,0.0,0.9488,0,0.0,0,none,0,-0.172,0.0503,0.0,-0.1248000000000001,0.0031000000000001,0.0017,0,0.1727999999999999,0.3187,0,0,0,0,0,0.449924,0
13957,0,0.6659,0,0.0,0.0,0.9584,0.0,0.868,0.0,0.0,0.0,0.4776,0,0.0,0,none,0,0.0825,0.0241,0.0,0.2545,-0.0141,0.008,0,-0.4711999999999999,0.8693,0,0,0,0,0,0.42283,0
13958,0,0.5381,0,0.0,0.0,1.4682,0.0,1.2037,0.0,0.0,0.0,0.7189,0,0.0,0,none,0,0.3357,0.0983,0.0,0.2532,-0.1278,0.0733,0,0.2412999999999999,0.4451,0,0,0,0,0,0.385043,0
13959,0,0.528,0,0.0,0.0,0.4707,0.0,0.8128,0.0,0.182,0.0,1.5393,0,0.0,0,none,0,-0.3909,0.1145,0.0,-0.7266,-0.0100999999999999,0.0057,0,0.8203999999999999,1.5135,0,0,0,0,0,0.337473,0
13960,0,0.546,0,0.0,0.0,0.3226,0.0,0.2395,0.0,0.4556,0.0,0.6383,0,0.0,0,none,0,-0.5732999999999999,0.1679,0.0,-0.1823999999999999,0.018,0.0103,0,-0.901,1.6623,0,0,0,0,0,0.317441,0
13961,0,1.1734,0,0.0,0.0,0.4408,0.0,2.5473,0.0,0.0,0.0,0.7688,0,0.0,0,none,0,2.3078,0.6762,0.0,2.8811,0.6274,0.3599,0,0.1305,0.2407,0,0,0,0,0,0.317441,0
13962,0,0.5967,0,0.0,0.0,1.2376,0.0,1.0127,0.0,0.5468,0.0,0.3305,0,0.0,0,none,0,-1.5346,0.4496,0.0,-3.8424,-0.5767,0.3308,0,-0.4383,0.8086,0,0,0,0,0,0.333444,0
13963,0,0.5059,0,0.0,0.0,0.8517,0.0,0.6778,0.0,0.7291,0.0,0.824,0,0.0,0,none,0,-0.3349,0.0981,0.0,1.1997,-0.0907999999999999,0.052,0,0.4934999999999999,0.9104,0,0,0,0,0,0.319153,0
13964,0,0.7085,0,0.0,0.0,1.3293,0.0,1.1303,0.0,0.0,0.0,1.0522,0,0.0,0,none,0,0.4525000000000001,0.1325,0.0,0.7874000000000001,0.2026,0.1162,0,0.2282,0.4209,0,0,0,0,0,0.323537,0
13965,0,0.6005,0,0.0,0.0,1.2627,0.0,0.8641,0.0,0.7291,0.0,0.7639,0,0.0,0,none,0,-0.2662000000000001,0.0779,0.0,-0.7187000000000002,-0.1079999999999999,0.0619,0,-0.2883,0.5318,0,0,0,0,0,0.35941,0
13966,0,0.2647,0,0.0,0.0,0.3449,0.0,0.5095,0.0,0.0,0.0,0.7105,0,0.0,0,none,0,-0.3546,0.1038,0.0,-0.0883999999999999,-0.3358,0.1926,0,-0.0534,0.0984,0,0,0,0,0,0.346705,0
13967,0,0.5064,0,0.0,0.0,1.1388,0.0,1.0291,0.0,0.182,0.0,0.7461,0,0.0,0,none,0,0.5196,0.1522,0.0,0.8742,0.2416999999999999,0.1386,0,0.0355999999999999,0.0656,0,0,0,0,0,0.335777,0
13968,0,0.6393,0,0.0,0.0,1.1978,0.0,0.7288,0.0,0.0,0.0,0.7857,0,0.0,0,none,0,-0.3002999999999999,0.0879,0.0,-0.8198999999999999,0.1329,0.0762,0,0.0395999999999999,0.073,0,0,0,0,0,0.351099,0
13969,0,1.3487,0,0.0,0.0,0.6551,0.0,0.6144,0.0,0.3681,0.0,0.3933,0,0.0,0,none,0,-0.1144,0.0334,0.0,0.1858999999999998,0.7094,0.4069,0,-0.3923999999999999,0.7239,0,0,0,0,0,0.368145,0
13970,0,0.4648,0,0.0,0.0,0.8719,0.0,0.8804,0.0,0.4556,0.0,0.4859,0,0.0,0,none,0,0.266,0.0779,0.0,0.3804,-0.8839,0.507,0,0.0926,0.1708,0,0,0,0,0,0.341312,0
13971,0,0.4713,0,0.0,0.0,1.3414,0.0,0.949,0.0,0.5468,0.0,1.153,0,0.0,0,none,0,0.0686,0.02,0.0,-0.1974,0.0065,0.0037,0,0.6671,1.2307,0,0,0,0,0,0.37932,0
13972,0,0.5192,0,0.0,0.0,1.4682,0.0,1.9485,0.0,0.6379,0.0,0.9758,0,0.0,0,none,0,0.9995,0.2928,0.0,0.9309,0.0479,0.0274,0,-0.1772,0.3268,0,0,0,0,0,0.3589,0
13973,0,0.6663,0,0.2128,0.0,0.4497,0.0,1.9485,0.0,0.2772,0.0,0.4234,0,0.0,0,none,0,0.0,-0.0001,0.0,-0.9995,0.1471,0.0843,0,-0.5524,1.0191,0,0,0,0,0,0.406809,0
13974,0,0.9049,0,0.3362,0.0,0.3011,0.0,0.6241,0.0,0.3644,0.0,0.5184,0,0.0,0,none,0,-1.3243999999999998,0.388,0.0,-1.3243999999999998,0.2386,0.1368,0,0.0949999999999999,0.1752,0,0,0,0,0,0.390543,0
13975,0,0.508,0,0.0,0.0,1.5071,0.0,0.8022,0.0,0.0,0.0,0.4951,0,0.0,0,none,0,0.1781,0.0521,0.0,1.5025,-0.3969,0.2276,0,-0.0232999999999999,0.0429,0,0,0,0,0,0.443947,0
13976,0,0.7041,0,0.0,0.0,1.2428,0.0,1.5438,0.0,0.3644,0.0,0.4884,0,0.0,0,none,0,0.7416,0.2172,0.0,0.5635,0.1960999999999999,0.1124,0,-0.0066999999999999,0.0123,0,0,0,0,0,0.425867,0
13977,0,0.7663,0,0.0,0.0,0.8666,0.0,1.0409,0.0,0.2772,0.0,0.849,0,0.0,0,none,0,-0.5029000000000001,0.1473,0.0,-1.2445000000000002,0.0622,0.0356,0,0.3606,0.6652,0,0,0,0,0,0.424257,0
13978,0,2.476,0,1.3108,0.0,1.2716,0.0,0.9609,0.0,0.8227,0.0,1.0048,0,0.0,0,none,0,-0.0799999999999999,0.0234,0.0,0.4229000000000001,1.7097,0.9808,0,0.1557999999999999,0.2874,0,0,0,0,0,0.451525,1
13979,0,1.6698,0,0.8853,0.0,0.0,0.0,1.4583,0.0,1.6417,0.0,1.2861,0,0.0,0,none,0,0.4973999999999999,0.1457,0.0,0.5773999999999999,-0.8062,0.4625,0,0.2813000000000001,0.5189,0,0,0,0,0,0.429139,0
13980,0,0.8066,0,0.8853,0.0,1.3401,0.0,1.3446,0.0,1.0954,0.0,1.3004,0,0.0,0,none,0,-0.1136999999999999,0.0332,0.0,-0.6110999999999999,-0.8632,0.4952,0,0.0142999999999999,0.0263,0,0,0,0,0,0.441091,0
13981,0,0.4632,0,0.7618,0.0,0.6551,0.0,1.032,0.0,0.3681,0.0,0.4027,0,0.0,0,none,0,-0.3126,0.0915,0.0,-0.1989,-0.3434,0.1969,0,-0.8976999999999999,1.6562,0,0,0,0,0,0.441091,0
13982,0,0.6551,0,0.0,0.0,1.5367,0.0,2.3391,0.0,0.7291,0.0,0.7405,0,0.0,0,none,0,1.3071000000000002,0.383,0.0,1.6197,0.1919,0.11,0,0.3378,0.6231,0,0,0,0,0,0.450628,1
13983,0,1.488,0,0.0,0.0,0.0,0.0,2.6163,0.0,0.0,0.0,0.806,0,0.0,0,none,0,0.2771999999999996,0.0811,0.0,-1.0299000000000005,0.8329,0.4778,0,0.0655,0.1208,0,0,0,0,0,0.476366,1
13984,0,0.6633,0,0.0,0.0,1.4682,0.0,2.2652,0.0,0.0,0.0,0.7032,0,0.0,0,none,0,-0.3510999999999997,0.1028,0.0,-0.6282999999999994,-0.8247,0.4731,0,-0.1028,0.1896,0,0,0,0,0,0.445287,0
13985,0,0.6353,0,0.0,0.0,1.6052,0.0,1.2037,0.0,0.0,0.0,1.0721,0,0.0,0,none,0,-1.0615,0.311,0.0,-0.7104000000000004,-0.028,0.016,0,0.3689,0.6805,0,0,0,0,0,0.381065,0
13986,0,0.4992,0,0.0,0.0,0.9887,0.0,0.615,0.0,0.0,0.0,0.7403,0,0.0,0,none,0,-0.5887,0.1724,0.0,0.4728000000000001,-0.1361,0.078,0,-0.3318000000000001,0.6121,0,0,0,0,0,0.397058,0
13987,0,0.703,0,0.0,0.0,1.0661,0.0,2.107,0.0,0.0,0.0,0.7072,0,0.0,0,none,0,1.4920000000000002,0.4372,0.0,2.0807,0.2037999999999999,0.1169,0,-0.0330999999999999,0.061,0,0,0,0,0,0.311318,0
13988,0,0.6541,0,0.0,0.0,1.9476,0.0,0.0,0.0,0.0,0.0,1.014,0,0.0,0,none,0,0.0,0.0,0.0,0.0,-0.0488999999999999,0.028,0,0.3067999999999999,0.566,0,0,0,0,0,0.319344,0
13989,0,0.5802,0,0.0,0.0,1.6737,0.0,1.2885,0.0,0.0,0.0,1.5558,0,0.0,0,none,0,-0.8185000000000002,0.2398,0.0,-2.3105,-0.0738999999999999,0.0423,0,0.5418000000000001,0.9995,0,0,0,0,0,0.304876,0
13990,0,0.6864,0,0.0,0.0,1.1102,0.0,0.4941,0.0,0.0,0.0,0.7322,0,0.0,0,none,0,-0.7944,0.2327,0.0,0.0241000000000002,0.1061999999999999,0.0609,0,-0.8236000000000001,1.5195,0,0,0,0,0,0.421565,0
13991,0,0.5334,0,0.0,0.0,1.4682,0.0,1.1425,0.0,0.0,0.0,0.5793,0,0.0,0,none,0,0.6484000000000001,0.1899,0.0,1.4428,-0.153,0.0877,0,-0.1528999999999999,0.282,0,0,0,0,0,0.435866,0
13992,0,0.6288,0,0.8853,0.0,0.5778,0.0,0.5739,0.0,0.0,0.0,0.245,0,0.0,0,none,0,-0.5686000000000001,0.1665,0.0,-1.217,0.0954,0.0547,0,-0.3343,0.6167,0,0,0,0,0,0.365648,0
13993,0,2.8748,0,0.8853,0.0,1.984,0.0,1.1188,0.0,0.8227,0.0,1.7298,0,0.0,0,none,0,0.5449,0.1596,0.0,1.1135000000000002,2.246,1.2885,0,1.4848,2.7394,1,1,0,0,0,0.340269,0
13994,0,4.0297,1,0.0,0.0,0.9233,0.0,2.337,0.0,0.6379,0.0,0.5661,0,0.25,1,low,0,1.2182000000000002,0.3569,0.0,0.6733000000000001,1.1549,0.6625,0,-1.1637,2.1469,0,0,0,0,0,0.409926,0
13995,0,0.5017,0,0.0,0.0,0.5093,0.0,1.9485,0.0,0.9136,0.0,1.8944,0,0.0,0,none,0,-0.3885000000000003,0.1138,0.0,-1.6067000000000005,-3.528,2.024,0,1.3283,2.4506,0,0,0,0,0,0.438793,0
13996,0,0.6445,0,0.0,0.0,1.2841,0.0,0.3819,0.0,0.4556,0.0,0.6932,0,0.0,0,none,0,-1.5665999999999998,0.459,0.0,-1.1780999999999997,0.1427999999999999,0.0819,0,-1.2012,2.2161,0,0,0,0,0,0.438793,0
13997,0,0.6624,0,0.0,0.0,0.1933,0.0,0.8476,0.0,0.1757,0.0,0.7344,0,0.0,0,none,0,0.4657,0.1364,0.0,2.0323,0.0179,0.0102,0,0.0412,0.0759,0,0,0,0,0,0.445895,0
13998,0,0.1504,0,0.0,0.0,0.8383,0.0,1.0687,0.0,0.0,0.0,1.2769,0,0.0,0,none,0,0.2210999999999999,0.0647,0.0,-0.2446,-0.512,0.2937,0,0.5424999999999999,1.0008,0,0,0,0,0,0.491412,1
13999,0,0.2541,0,0.0,0.0,0.403,0.0,0.5185,0.0,0.4556,0.0,0.7347,0,0.0,0,none,0,-0.5502,0.1612,0.0,-0.7713,0.1036999999999999,0.0594,0,-0.5421999999999999,1.0003,0,0,0,0,0,0.451894,1
14000,0,0.636,0,0.0,0.0,0.5778,0.0,1.3974,0.0,0.6379,0.0,0.7355,0,0.0,0,none,0,0.8789,0.2575,0.0,1.4291,0.3819,0.219,0,0.0008,0.0014,0,0,0,0,0,0.456025,1
14001,0,0.733,0,0.0,0.0,1.0572,0.0,1.9711,0.0,0.7291,0.0,0.6455,0,0.0,0,none,0,0.5737000000000001,0.168,0.0,-0.3051999999999999,0.0969999999999999,0.0556,0,-0.09,0.166,0,0,0,0,0,0.444891,0
14002,0,0.8282,0,0.0,0.0,2.0178,0.0,2.5315,0.0,0.0,0.0,0.7485,0,0.0,0,none,0,0.5603999999999998,0.1641,0.0,-0.0133000000000003,0.0952,0.0545,0,0.103,0.1899,0,0,0,0,0,0.445357,0
14003,0,0.4377,0,0.0,0.0,2.1786,0.0,0.7792,0.0,0.0,0.0,0.6979,0,0.0,0,none,0,-1.7523,0.5134,0.0,-2.3126999999999995,-0.3905,0.224,0,-0.0506,0.0933,0,0,0,0,0,0.47456,1
14004,0,0.6808,0,0.0,0.0,1.9476,0.0,0.0,0.0,0.0,0.0,0.9612,0,0.0,0,none,0,0.0,0.0,0.0,0.0,0.2430999999999999,0.1394,0,0.2633000000000001,0.4857,0,0,0,0,0,0.506861,1
14005,0,0.6464,0,0.0,0.0,0.2353,0.0,0.6747,0.0,0.0,0.0,0.7083,0,0.0,0,none,0,-0.1045,0.0305,0.0,1.6478,-0.0343999999999999,0.0197,0,-0.2529,0.4665,0,0,0,0,0,0.477545,1
