window,label,max_zscore,mean_zscore,is_anomaly,sig_key,z_dns_flow_count,z_dns_pkt_entropy,z_dns_byte_entropy
13705,0,0.8609,0.664,0,s3,0.5093,0.8609,0.6219
13706,0,0.9887,0.3752,0,s3,0.9887,0.125,0.012
13707,0,0.7672,0.6038,0,s3,0.6551,0.7672,0.3891
13708,0,1.5809,1.1125,0,s3,0.1757,1.5809,1.5808
13709,0,1.8792,1.594,0,s3,1.8792,1.4472,1.4556
13710,0,1.9476,1.3091,0,s3,1.9476,0.9244,1.0552
13711,0,1.6052,0.5656,0,s3,1.6052,0.0903,0.0013
13712,0,1.2423,1.1303,0,s3,0.9291,1.2195,1.2423
13713,0,1.6737,1.188,0,s3,1.6737,1.0728,0.8176
13714,0,1.9476,1.1076,0,s3,1.9476,0.6178,0.7574
13715,0,1.6052,1.1206,0,s3,1.6052,0.7056,1.051
13716,0,0.9887,0.8613,0,s3,0.9887,0.772,0.8232
13717,0,1.9476,1.2822,0,s3,1.9476,0.8158,1.0833
13718,0,1.3305,1.0471,0,s3,0.5778,1.3305,1.2331
13719,0,0.5984,0.3576,0,s3,0.0983,0.5984,0.3762
13720,0,1.7422,0.9685,0,s3,1.7422,0.6639,0.4993
13721,0,1.1942,0.8902,0,s3,1.1942,0.8732,0.6033
13722,0,1.3401,0.8345,0,s3,1.3401,0.5491,0.6144
13723,0,0.3127,0.1332,0,s3,0.3127,0.0768,0.0102
13724,0,0.7921,0.7259,0,s3,0.7921,0.6638,0.7218
13725,0,1.0207,0.8451,0,s3,0.6551,0.8596,1.0207
13726,0,1.0661,0.5046,0,s3,1.0661,0.1795,0.2683
13727,0,1.4376,1.0673,0,s3,0.5181,1.4376,1.2463
13728,0,0.8606,0.6922,0,s3,0.8606,0.6796,0.5363
13729,0,0.4408,0.3824,0,s3,0.4408,0.3131,0.3934
13730,0,1.3413,1.0134,0,s3,0.3723,1.3413,1.3265
13731,0,0.5778,0.4499,0,s3,0.5778,0.3942,0.3776
13732,0,0.6548,0.465,0,s3,0.2353,0.6548,0.5048
13733,0,0.6463,0.3358,0,s3,0.6463,0.1893,0.1717
13734,0,0.7443,0.6273,0,s3,0.4497,0.6878,0.7443
13735,0,1.3401,0.8345,0,s3,1.3401,0.5491,0.6144
13736,0,0.9409,0.6622,0,s3,0.3038,0.7418,0.9409
13737,0,0.9712,0.6792,0,s3,0.0983,0.968,0.9712
13738,0,0.9796,0.8122,0,s3,0.5181,0.939,0.9796
13739,0,1.1984,1.18,0,s3,1.1942,1.1475,1.1984
13740,0,1.0667,0.7329,0,s3,0.7236,0.4084,1.0667
13741,0,1.8792,0.6699,0,s3,1.8792,0.0737,0.0569
13742,0,0.9976,0.8501,0,s3,0.9976,0.7501,0.8027
13743,0,1.8107,0.9563,0,s3,1.8107,0.5354,0.5227
13744,0,0.9887,0.6173,0,s3,0.9887,0.33,0.5332
13745,0,1.0661,0.5841,0,s3,1.0661,0.6691,0.0171
13746,0,1.8107,0.6999,0,s3,1.8107,0.1069,0.1822
13747,0,1.1909,0.9973,0,s3,0.7147,1.0864,1.1909
13748,0,1.0785,0.7713,0,s3,0.2353,1.0785,1.0002
13749,0,0.7574,0.5323,0,s3,0.1757,0.7574,0.6638
13750,0,0.5673,0.3865,0,s3,0.0298,0.5673,0.5625
13751,0,0.6004,0.5505,0,s3,0.5778,0.4734,0.6004
13752,0,1.5367,0.7731,0,s3,1.5367,0.3925,0.39
13753,0,0.2353,0.1592,0,s3,0.2353,0.1944,0.0479
13754,0,0.4218,0.3017,0,s3,0.3127,0.1706,0.4218
13755,0,0.9291,0.5105,0,s3,0.9291,0.1852,0.4172
13756,0,0.1918,0.0797,0,s3,0.0298,0.1918,0.0175
13757,0,0.5866,0.4717,0,s3,0.5866,0.4796,0.349
13758,0,0.9604,0.6984,0,s3,0.3723,0.7626,0.9604
13759,0,0.3127,0.1872,0,s3,0.3127,0.0768,0.1721
13760,0,0.9752,0.8189,0,s3,0.9291,0.5524,0.9752
13761,0,1.7193,1.135,0,s3,0.1757,1.7193,1.5101
13762,0,0.9976,0.5465,0,s3,0.9976,0.0072,0.6348
13763,0,2.0314,1.3656,0,s3,0.1668,1.8987,2.0314
13764,0,0.9976,0.7146,0,s3,0.9976,0.8465,0.2996
13765,0,0.5078,0.3343,0,s3,0.0387,0.4565,0.5078
13766,0,1.6002,0.9348,0,s3,0.1757,1.0284,1.6002
13767,0,1.5367,0.6939,0,s3,1.5367,0.3654,0.1796
13768,0,1.2976,1.1751,0,s3,0.9887,1.2976,1.2391
13769,0,0.4497,0.3107,0,s3,0.4497,0.1483,0.334
13770,0,1.5537,1.3169,0,s3,0.9202,1.5537,1.4767
13771,0,1.9476,0.9795,0,s3,1.9476,0.6543,0.3365
13772,0,0.6882,0.6114,0,s3,0.5181,0.6279,0.6882
13773,0,1.7158,1.3564,0,s3,0.6463,1.7158,1.7072
13774,0,1.9476,0.699,0,s3,1.9476,0.1398,0.0097
13775,0,1.3312,0.7445,0,s3,1.3312,0.4705,0.4319
13776,0,1.6052,0.9142,0,s3,1.6052,0.5945,0.5428
13777,0,1.7262,0.9499,0,s3,0.1072,1.0164,1.7262
13778,0,0.9575,0.656,0,s3,0.4497,0.9575,0.5609
13779,0,1.0661,0.6678,0,s3,1.0661,0.6691,0.2683
13780,0,1.1569,0.7704,0,s3,0.5866,0.5678,1.1569
13781,0,1.3401,0.8345,0,s3,1.3401,0.5491,0.6144
13782,0,1.0304,0.6745,0,s3,0.3127,1.0304,0.6805
13783,0,0.4405,0.2844,0,s3,0.3812,0.4405,0.0315
13784,0,1.1346,1.0297,0,s3,1.1346,0.9575,0.9969
13785,0,0.7236,0.408,0,s3,0.7236,0.4392,0.0611
13786,0,0.8606,0.5226,0,s3,0.8606,0.4169,0.2903
13787,0,1.0596,0.8252,0,s3,0.5181,0.8979,1.0596
13788,0,1.4546,1.0699,0,s3,0.3723,1.4546,1.3827
13789,0,0.1072,0.0487,0,s3,0.1072,0.0251,0.0139
13790,0,0.9202,0.7313,0,s3,0.9202,0.7837,0.4901
13791,0,1.7541,1.215,0,s3,0.7921,1.0987,1.7541
13792,0,1.9476,0.8638,0,s3,1.9476,0.3603,0.2835
13793,0,1.6052,0.6154,0,s3,1.6052,0.0318,0.2092
13794,0,0.6551,0.3347,0,s3,0.6551,0.31,0.0391
13795,0,0.8954,0.7964,0,s3,0.8606,0.8954,0.6331
13796,0,0.7337,0.5092,0,s3,0.1757,0.6181,0.7337
13797,0,0.9202,0.8214,0,s3,0.9202,0.7456,0.7984
13798,0,0.9468,0.5459,0,s3,0.0983,0.9468,0.5925
13799,0,0.5778,0.2809,0,s3,0.5778,0.193,0.0719
13800,0,0.7147,0.3185,0,s3,0.7147,0.0726,0.1681
13801,0,0.9291,0.3441,0,s3,0.9291,0.0467,0.0565
13802,0,0.8091,0.6098,0,s3,0.5866,0.4337,0.8091
13803,0,0.3038,0.1598,0,s3,0.3038,0.1512,0.0244
13804,0,0.9887,0.7245,0,s3,0.9887,0.4316,0.7533
13805,0,0.7832,0.3956,0,s3,0.7832,0.2858,0.1177
13806,0,1.3946,1.0975,0,s3,0.7832,1.1147,1.3946
13807,0,0.7147,0.4945,0,s3,0.7147,0.4617,0.3071
13808,0,1.398,1.1663,0,s3,0.9202,1.1807,1.398
13809,0,0.7921,0.4298,0,s3,0.7921,0.2894,0.208
13810,0,0.8622,0.6955,0,s3,0.7921,0.8622,0.4323
13811,0,1.3951,1.0221,0,s3,0.3127,1.3585,1.3951
13812,0,1.2513,0.8723,0,s3,0.3038,1.2513,1.0617
13813,0,1.3369,0.8951,0,s3,0.6551,1.3369,0.6934
13814,0,1.2716,0.8892,0,s3,1.2716,0.6691,0.7268
13815,0,1.7,1.3005,0,s3,0.5093,1.7,1.6923
13816,0,1.0775,0.9859,0,s3,0.8517,1.0775,1.0284
13818,0,1.5367,0.9688,0,s3,1.5367,0.7583,0.6114
13819,0,1.9476,1.2271,0,s3,1.9476,0.8435,0.8902
13820,0,0.6805,0.5376,0,s3,0.3127,0.6196,0.6805
13821,0,1.3997,1.3883,0,s3,1.3997,1.3762,1.3891
13822,0,1.7422,0.6957,0,s3,1.7422,0.1566,0.1883
13823,0,0.3742,0.2432,0,s3,0.0298,0.3742,0.3255
13824,0,0.3479,0.214,0,s3,0.1757,0.3479,0.1185
13825,0,1.626,1.0929,0,s3,0.0298,1.626,1.623
13826,0,1.6737,0.8268,0,s3,1.6737,0.3873,0.4194
13827,0,0.7142,0.4468,0,s3,0.0983,0.5279,0.7142
13828,0,1.7422,0.7647,0,s3,1.7422,0.2763,0.2757
13829,0,0.2131,0.147,0,s3,0.1072,0.1206,0.2131
13830,0,0.8449,0.5934,0,s3,0.2442,0.8449,0.6911
13831,0,1.1449,0.8349,0,s3,0.2442,1.1155,1.1449
13832,0,1.5632,1.3466,0,s3,0.9887,1.5632,1.4878
13833,0,1.1072,0.8278,0,s3,1.0661,0.31,1.1072
13834,0,1.526,1.1432,0,s3,0.3812,1.5224,1.526
13835,0,0.5093,0.2474,0,s3,0.5093,0.2003,0.0327
13836,0,0.7853,0.5551,0,s3,0.4408,0.4392,0.7853
13837,0,1.0055,0.6619,0,s3,0.1668,0.8134,1.0055
13838,0,0.799,0.7562,0,s3,0.7236,0.7461,0.799
13839,0,0.5383,0.3502,0,s3,0.1668,0.3454,0.5383
13840,0,0.3723,0.1585,0,s3,0.3723,0.0462,0.0569
13841,0,0.9148,0.5956,0,s3,0.2353,0.6366,0.9148
13842,0,0.1668,0.1074,0,s3,0.1668,0.0504,0.105
13843,0,1.4488,1.053,0,s3,0.9291,0.781,1.4488
13844,0,1.9476,0.7428,0,s3,1.9476,0.1216,0.1591
13845,0,1.8107,0.8116,0,s3,1.8107,0.3982,0.2259
13846,0,0.3742,0.2432,0,s3,0.0298,0.3742,0.3255
13847,0,0.9202,0.4797,0,s3,0.9202,0.4374,0.0816
13848,0,0.9235,0.8131,0,s3,0.7832,0.7325,0.9235
13849,0,0.9976,0.5793,0,s3,0.9976,0.3305,0.4097
13851,0,1.0316,0.4759,0,s3,0.1757,1.0316,0.2203
13852,0,1.2716,0.8892,0,s3,1.2716,0.6691,0.7268
13854,0,0.9291,0.6329,0,s3,0.9291,0.5524,0.4172
13856,0,1.2716,0.7103,0,s3,1.2716,0.6691,0.1902
13858,0,1.3401,0.8345,0,s3,1.3401,0.5491,0.6144
13859,0,1.2031,0.6085,0,s3,1.2031,0.5491,0.0733
13860,0,0.4928,0.4144,0,s3,0.3723,0.3781,0.4928
13861,0,0.8132,0.596,0,s3,0.3723,0.6024,0.8132
13862,0,1.2031,0.7889,0,s3,1.2031,0.5491,0.6144
13863,0,0.9291,0.7618,0,s3,0.9291,0.8263,0.5301
13864,0,1.0936,0.7314,0,s3,0.1757,1.0936,0.925
13865,0,0.7041,0.3615,0,s3,0.0298,0.3507,0.7041
13866,0,1.2058,0.8202,0,s3,0.3723,1.2058,0.8824
13867,0,0.3825,0.3645,0,s3,0.3723,0.3388,0.3825
13868,0,0.5093,0.3479,0,s3,0.5093,0.4466,0.0879
13869,0,1.0958,0.6717,0,s3,0.2442,0.6751,1.0958
13870,0,0.8517,0.5169,0,s3,0.8517,0.5362,0.1629
13871,0,1.2712,0.9447,0,s3,0.3127,1.2503,1.2712
13872,0,1.0568,0.7255,0,s3,0.0983,1.0214,1.0568
13873,0,1.9476,0.998,0,s3,1.9476,0.6867,0.3596
13874,0,1.7422,1.1695,0,s3,1.7422,0.8489,0.9173
13875,0,0.7873,0.5854,0,s3,0.2353,0.7337,0.7873
13876,0,0.5317,0.3623,0,s3,0.1072,0.448,0.5317
13877,0,0.4408,0.2912,0,s3,0.4408,0.2051,0.2276
13879,0,0.4976,0.332,0,s3,0.2353,0.4976,0.2631
13880,0,0.9418,0.5845,0,s3,0.0298,0.9418,0.7819
13881,0,0.5181,0.3482,0,s3,0.5181,0.0823,0.4441
13882,0,1.6737,1.4873,0,s3,1.6737,1.419,1.3693
13883,0,0.9887,0.6548,0,s3,0.9887,0.4223,0.5534
13884,0,1.0596,0.6026,0,s3,0.5181,0.2302,1.0596
13885,0,1.2031,0.8754,0,s3,1.2031,0.5491,0.874
13886,0,1.2977,1.1457,0,s3,0.8606,1.2787,1.2977
13887,0,0.3812,0.1742,0,s3,0.3812,0.0726,0.0687
13888,0,1.3854,1.1604,0,s3,0.7236,1.3723,1.3854
13889,0,1.2716,0.8892,0,s3,1.2716,0.6691,0.7268
13890,0,0.6551,0.4306,0,s3,0.6551,0.5975,0.0391
13891,0,0.6551,0.3851,0,s3,0.6551,0.31,0.1902
13892,0,0.1075,0.0484,0,s3,0.0298,0.0079,0.1075
13893,0,0.3812,0.3383,0,s3,0.3812,0.2755,0.3582
13894,0,0.5328,0.287,0,s3,0.3038,0.5328,0.0244
13895,0,1.3401,0.8345,0,s3,1.3401,0.5491,0.6144
13896,0,1.5755,0.9097,0,s3,0.2442,1.5755,0.9093
13897,0,0.6571,0.4739,0,s3,0.4408,0.6571,0.3237
13898,0,0.4928,0.4483,0,s3,0.3723,0.4798,0.4928
13899,0,0.3293,0.2601,0,s3,0.3038,0.3293,0.1473
13900,0,1.3997,0.6744,0,s3,1.3997,0.0154,0.608
13901,0,0.728,0.515,0,s3,0.2353,0.728,0.5816
13902,0,1.5606,0.9751,0,s3,0.1668,1.5606,1.1979
13903,0,1.8107,0.6568,0,s3,1.8107,0.0869,0.0729
13904,0,0.4497,0.1849,0,s3,0.4497,0.076,0.029
13905,0,1.4988,1.1629,0,s3,0.5778,1.4988,1.4122
13906,0,1.6737,0.6842,0,s3,1.6737,0.0929,0.2859
13907,0,1.6052,0.8485,0,s3,1.6052,0.5362,0.404
13908,0,0.4408,0.3112,0,s3,0.4408,0.2989,0.194
13909,0,1.8911,1.5316,0,s3,0.9202,1.7835,1.8911
13910,0,1.1346,0.681,0,s3,1.1346,0.8049,0.1035
13911,0,1.5268,1.0773,0,s3,0.5181,1.1869,1.5268
13912,0,1.8512,1.3975,0,s3,0.6551,1.6863,1.8512
13913,0,1.1978,0.9451,0,s3,0.4408,1.1966,1.1978
13915,0,1.9303,1.5627,0,s3,0.9202,1.8376,1.9303
13916,0,1.006,0.801,0,s3,0.8606,1.006,0.5363
13917,0,0.8606,0.4138,0,s3,0.8606,0.0905,0.2903
13918,0,0.4723,0.3745,0,s3,0.4497,0.2016,0.4723
13919,0,0.1668,0.1074,0,s3,0.1668,0.0504,0.105
13920,0,0.8637,0.6401,0,s3,0.5778,0.4787,0.8637
13921,0,1.3401,0.8345,0,s3,1.3401,0.5491,0.6144
13922,0,0.6366,0.5503,0,s3,0.5181,0.6366,0.4961
13923,0,1.1346,1.0297,0,s3,1.1346,0.9575,0.9969
13924,0,0.6283,0.35,0,s3,0.0983,0.6283,0.3235
13925,0,0.9552,0.6668,0,s3,0.0983,0.9552,0.9469
13926,0,0.7924,0.5952,0,s3,0.3127,0.7924,0.6805
13927,0,1.0438,0.725,0,s3,0.5093,1.0438,0.6219
13928,0,0.6817,0.4153,0,s3,0.2442,0.6817,0.3201
13929,0,1.9476,1.2995,0,s3,1.9476,1.013,0.9379
13930,0,1.8764,1.1878,0,s3,0.0298,1.8764,1.6572
13931,0,1.8792,1.2326,0,s3,1.8792,1.029,0.7897
13932,0,0.9264,0.7984,0,s3,0.5866,0.8822,0.9264
13933,0,1.3997,1.0106,0,s3,1.3997,0.6688,0.9633
13934,0,0.5564,0.3352,0,s3,0.3723,0.5564,0.0768
13935,0,0.8517,0.4125,0,s3,0.8517,0.257,0.1287
13936,0,1.1632,0.7117,0,s3,0.0387,1.1632,0.9333
13937,0,1.1942,0.6213,0,s3,1.1942,0.247,0.4228
13938,0,0.8164,0.6583,0,s3,0.4497,0.7089,0.8164
13939,0,2.4907,1.6148,0,s3,0.1668,2.4907,2.1869
13940,0,1.8074,0.976,0,s3,0.0387,1.082,1.8074
13941,0,0.1072,0.0672,0,s3,0.1072,0.0805,0.0139
13942,0,0.9248,0.6831,0,s3,0.3038,0.9248,0.8206
13943,0,0.7802,0.5607,0,s3,0.1757,0.7261,0.7802
13944,0,0.525,0.3558,0,s3,0.3127,0.525,0.2297
13945,0,1.9497,1.1944,0,s3,0.0387,1.9497,1.5948
13946,0,0.752,0.5382,0,s3,0.1668,0.6959,0.752
13947,0,0.9291,0.6394,0,s3,0.9291,0.4591,0.5301
13948,0,2.0178,1.8055,0,s3,1.4086,2.0178,1.99
13949,0,1.2031,0.9678,0,s3,1.2031,0.8263,0.874
13950,0,1.2031,0.7541,0,s3,1.2031,0.1852,0.874
13951,0,1.2716,0.8892,0,s3,1.2716,0.6691,0.7268
13952,0,1.2716,0.7103,0,s3,1.2716,0.6691,0.1902
13953,0,0.5181,0.2185,0,s3,0.5181,0.1207,0.0167
13954,0,1.3329,0.777,0,s3,0.0298,1.3329,0.9683
13955,0,0.685,0.5834,0,s3,0.4408,0.6244,0.685
13956,0,0.6126,0.22,0,s3,0.0298,0.6126,0.0175
13957,0,0.9584,0.6909,0,s3,0.3723,0.9584,0.7421
13958,0,1.4682,1.381,0,s3,1.4682,1.254,1.4209
13959,0,0.4707,0.3151,0,s3,0.0983,0.4707,0.3762
13960,0,0.3226,0.2109,0,s3,0.0387,0.3226,0.2713
13961,0,0.4408,0.3894,0,s3,0.4408,0.3574,0.3699
13962,0,1.2376,0.8545,0,s3,0.1072,1.2188,1.2376
13963,0,0.8517,0.7742,0,s3,0.8517,0.7098,0.761
13964,0,1.3293,0.9814,0,s3,0.7236,0.8914,1.3293
13965,0,1.2627,0.9946,0,s3,1.2627,0.82,0.901
13966,0,0.3449,0.2935,0,s3,0.3127,0.3449,0.2228
13967,0,1.1388,0.6832,0,s3,0.4497,1.1388,0.4611
13968,0,1.1978,1.0992,0,s3,1.1942,0.9055,1.1978
13969,0,0.6551,0.2531,0,s3,0.6551,0.0652,0.0391
13970,0,0.8719,0.636,0,s3,0.1668,0.8693,0.8719
13971,0,1.3414,1.1136,0,s3,1.1257,1.3414,0.8736
13972,0,1.4682,0.6699,0,s3,1.4682,0.428,0.1136
13973,0,0.4497,0.3314,0,s3,0.4497,0.1435,0.4011
13974,0,0.3011,0.1967,0,s3,0.1072,0.3011,0.1819
13975,0,1.5071,1.3527,0,s3,1.1257,1.5071,1.4252
13976,0,1.2428,0.8105,0,s3,0.2442,0.9444,1.2428
13977,0,0.8666,0.78,0,s3,0.6551,0.8183,0.8666
13978,0,1.2716,0.8892,0,s3,1.2716,0.6691,0.7268
13980,0,1.3401,0.8345,0,s3,1.3401,0.5491,0.6144
13981,0,0.6551,0.322,0,s3,0.6551,0.2719,0.0391
13982,0,1.5367,0.6409,0,s3,1.5367,0.2243,0.1616
13984,0,1.4682,0.6881,0,s3,1.4682,0.3613,0.2349
13985,0,1.6052,1.0515,0,s3,1.6052,0.757,0.7922
13986,0,0.9887,0.7115,0,s3,0.9887,0.5347,0.6111
13987,0,1.0661,0.5046,0,s3,1.0661,0.1795,0.2683
13988,0,1.9476,0.8907,0,s3,1.9476,0.4007,0.3239
13989,0,1.6737,0.982,0,s3,1.6737,0.6706,0.6018
13990,0,1.1102,0.7688,0,s3,0.2353,0.961,1.1102
13991,0,1.4682,0.5401,0,s3,1.4682,0.1404,0.0117
13992,0,0.5778,0.3887,0,s3,0.5778,0.3942,0.1942
13993,0,1.984,1.283,0,s3,0.0387,1.984,1.8264
13994,0,0.9233,0.6349,0,s3,0.5181,0.4634,0.9233
13995,0,0.5093,0.2165,0,s3,0.5093,0.1372,0.0031
13996,0,1.2841,0.8822,0,s3,0.0983,1.2641,1.2841
13997,0,0.1933,0.1625,0,s3,0.1757,0.1933,0.1185
13998,0,0.8383,0.605,0,s3,0.2442,0.8383,0.7325
13999,0,0.403,0.2389,0,s3,0.1668,0.403,0.1469
14000,0,0.5778,0.3846,0,s3,0.5778,0.1983,0.3776
14001,0,1.0572,0.4592,0,s3,1.0572,0.2428,0.0775
14002,0,2.0178,1.8055,0,s3,1.4086,2.0178,1.99
14003,0,2.1786,1.3412,0,s3,1.1257,2.1786,0.7193
14004,0,1.9476,1.4105,0,s3,1.9476,1.1276,1.1563
14005,0,0.2353,0.1143,0,s3,0.2353,0.0038,0.1037
14006,0,1.3401,0.8345,0,s3,1.3401,0.5491,0.6144
14007,0,1.9476,1.0947,0,s3,1.9476,0.6384,0.6981
14008,0,1.9476,0.9471,0,s3,1.9476,0.4381,0.4555
14009,0,1.8107,1.6118,0,s3,1.8107,1.4662,1.5584
14010,0,1.7422,1.2682,0,s3,1.7422,1.0865,0.9759
14011,0,0.7147,0.6489,0,s3,0.7147,0.5548,0.6773
14012,0,0.5609,0.5008,0,s3,0.4497,0.4919,0.5609
14013,0,1.6052,0.6038,0,s3,1.6052,0.1968,0.0093
14014,0,0.7236,0.319,0,s3,0.7236,0.1722,0.0611
14016,0,0.6265,0.4792,0,s3,0.3038,0.5073,0.6265
14017,0,1.2031,0.7889,0,s3,1.2031,0.5491,0.6144
14018,0,0.2406,0.157,0,s3,0.0298,0.2406,0.2005
14019,0,1.0572,0.4002,0,s3,1.0572,0.1403,0.0032
14020,0,1.2627,0.962,0,s3,1.2627,0.6812,0.942
14021,0,0.9976,0.7191,0,s3,0.9976,0.7501,0.4097
14022,0,1.1346,0.4852,0,s3,1.1346,0.2174,0.1035
14023,0,1.3401,0.8345,0,s3,1.3401,0.5491,0.6144
14024,0,0.752,0.5382,0,s3,0.1668,0.6959,0.752
14025,0,1.2716,0.7103,0,s3,1.2716,0.6691,0.1902
14026,0,1.5657,1.17,0,s3,0.6551,1.2891,1.5657
14027,0,1.8107,0.7682,0,s3,1.8107,0.1849,0.309
14028,0,1.0572,0.7418,0,s3,1.0572,0.5857,0.5826
14029,0,0.9976,0.5629,0,s3,0.9976,0.6881,0.0029
14030,0,0.9765,0.6555,0,s3,0.1757,0.9765,0.8144
14031,0,0.9235,0.7689,0,s3,0.7236,0.6597,0.9235
14032,0,0.0994,0.0905,0,s3,0.0983,0.0994,0.0737
14033,0,0.6886,0.5347,0,s3,0.6551,0.2603,0.6886
14034,0,0.1514,0.1083,0,s3,0.1072,0.0663,0.1514
14035,0,1.2423,1.1303,0,s3,0.9291,1.2195,1.2423
14036,0,1.8792,0.9349,0,s3,1.8792,0.4372,0.4884
14037,0,1.2627,0.7213,0,s3,1.2627,0.4443,0.457
14038,0,0.3217,0.2505,0,s3,0.2442,0.1856,0.3217
14039,0,0.4418,0.2351,0,s3,0.0387,0.2249,0.4418
14040,0,0.1414,0.0929,0,s3,0.0298,0.1414,0.1075
14041,0,1.1634,0.9702,0,s3,0.6551,1.0921,1.1634
14042,0,1.0025,0.6754,0,s3,0.3723,1.0025,0.6514
14043,0,0.9501,0.6484,0,s3,0.0983,0.9501,0.8967
14044,0,0.3038,0.2289,0,s3,0.3038,0.1254,0.2575
14045,0,0.925,0.6605,0,s3,0.1757,0.8807,0.925
14046,0,0.1668,0.1074,0,s3,0.1668,0.0504,0.105
14047,0,0.3197,0.2211,0,s3,0.0983,0.2452,0.3197
14048,0,0.925,0.6605,0,s3,0.1757,0.8807,0.925
14049,0,0.3188,0.1466,0,s3,0.1072,0.3188,0.0139
14050,0,0.3723,0.264,0,s3,0.3723,0.165,0.2547
14051,0,0.8416,0.6944,0,s3,0.4408,0.8009,0.8416
14052,0,0.5418,0.3468,0,s3,0.0298,0.4688,0.5418
14053,0,0.8517,0.8309,0,s3,0.8517,0.7997,0.8412
14054,0,0.9291,0.7618,0,s3,0.9291,0.8263,0.5301
14055,0,0.6551,0.322,0,s3,0.6551,0.2719,0.0391
14056,0,1.1978,0.9954,0,s3,1.1942,0.5942,1.1978
14057,0,0.1668,0.1157,0,s3,0.1668,0.0333,0.1469
14058,0,0.7924,0.5952,0,s3,0.3127,0.7924,0.6805
14059,0,0.7236,0.4643,0,s3,0.7236,0.0903,0.579
14060,0,1.4793,1.2679,0,s3,1.0572,1.4793,1.2671
14061,0,0.4497,0.2648,0,s3,0.4497,0.3157,0.029
14062,0,1.1761,0.9477,0,s3,0.5181,1.1488,1.1761
14063,0,0.6817,0.4881,0,s3,0.2442,0.6817,0.5383
14064,0,0.3723,0.2152,0,s3,0.3723,0.1402,0.133
14065,0,1.309,0.6045,0,s3,0.0387,0.4657,1.309
14066,0,0.7832,0.3634,0,s3,0.7832,0.0628,0.2443
14067,0,0.9291,0.7618,0,s3,0.9291,0.8263,0.5301
14068,0,1.7422,1.2576,0,s3,1.7422,0.7447,1.2859
14069,0,2.0178,1.8055,0,s3,1.4086,2.0178,1.99
14070,0,1.3061,0.9202,0,s3,0.1668,1.2876,1.3061
14071,0,1.8107,1.5242,0,s3,1.8107,1.4557,1.3063
14073,0,1.4682,1.0591,0,s3,1.4682,0.867,0.8422
14074,0,0.9412,0.4777,0,s3,0.3127,0.1791,0.9412
14075,0,0.5778,0.4338,0,s3,0.5778,0.3804,0.3432
14076,0,0.9291,0.6394,0,s3,0.9291,0.4591,0.5301
14077,0,1.8792,1.2169,0,s3,1.8792,0.8268,0.9447
14078,0,0.839,0.4459,0,s3,0.0298,0.4688,0.839
14079,0,1.1307,0.6929,0,s3,0.0387,1.1307,0.9094
14080,0,1.3187,0.6724,0,s3,0.3812,1.3187,0.3174
14081,0,0.5181,0.3742,0,s3,0.5181,0.1207,0.4839
14082,0,1.6706,1.1382,0,s3,0.5866,1.1575,1.6706
14083,0,0.2896,0.2022,0,s3,0.1072,0.2097,0.2896
14084,0,0.2497,0.1953,0,s3,0.1757,0.1606,0.2497
14085,0,0.7488,0.5377,0,s3,0.2442,0.6201,0.7488
14086,0,0.3909,0.3079,0,s3,0.3723,0.1605,0.3909
14087,0,0.5181,0.3495,0,s3,0.5181,0.1207,0.4097
14088,0,0.5866,0.2496,0,s3,0.5866,0.0321,0.1302
14089,0,0.2947,0.2165,0,s3,0.0983,0.2947,0.2566
14090,0,0.8967,0.603,0,s3,0.2442,0.6682,0.8967
14091,0,0.7251,0.3874,0,s3,0.0387,0.7251,0.3985
14092,0,1.1725,0.8569,0,s3,0.2353,1.1725,1.1629
14093,0,0.3698,0.2324,0,s3,0.2442,0.3698,0.0831
14094,0,0.6079,0.3171,0,s3,0.0983,0.2452,0.6079
14095,0,0.6878,0.5661,0,s3,0.4497,0.6878,0.5609
14096,0,0.9724,0.4262,0,s3,0.0387,0.9724,0.2675
14097,0,0.5093,0.2025,0,s3,0.5093,0.0359,0.0622
14098,0,0.3883,0.2846,0,s3,0.1757,0.3883,0.2899
14099,0,0.9291,0.7618,0,s3,0.9291,0.8263,0.5301
14100,0,0.7236,0.4101,0,s3,0.7236,0.1956,0.3112
14101,0,0.8606,0.6118,0,s3,0.8606,0.6691,0.3058
14102,0,0.9291,0.3497,0,s3,0.9291,0.0467,0.0733
14103,0,1.3401,0.8345,0,s3,1.3401,0.5491,0.6144
14104,0,0.4497,0.2021,0,s3,0.4497,0.0021,0.1544
14106,0,1.3312,0.4867,0,s3,1.3312,0.049,0.08
14107,0,1.7422,1.3081,0,s3,1.7422,1.0775,1.1047
14108,0,1.1346,1.0297,0,s3,1.1346,0.9575,0.9969
14109,0,1.6737,1.495,0,s3,1.6737,1.4471,1.3641
14110,0,1.6956,1.1042,0,s3,0.3723,1.2448,1.6956
14111,0,1.406,0.8871,0,s3,0.0387,1.406,1.2166
14112,0,0.6307,0.3653,0,s3,0.0387,0.4266,0.6307
14113,0,1.1375,0.7108,0,s3,0.0983,1.1375,0.8967
14115,0,0.8517,0.4898,0,s3,0.8517,0.3508,0.2668
14116,0,1.0644,0.786,0,s3,0.2442,1.0644,1.0495
14117,0,0.5843,0.2707,0,s3,0.1072,0.1206,0.5843
14118,0,1.7279,1.1216,0,s3,0.2442,1.3926,1.7279
14119,0,0.5093,0.2065,0,s3,0.5093,0.0541,0.056
