window,label,max_zscore,mean_zscore,is_anomaly,sig_key,z_avg_asymmetry,z_asymmetry_entropy,z_down_up_ratio
15335,0,0.7317,0.462,0,s6,0.7317,0.2975,0.3568
15336,0,0.6991,0.3448,0,s6,0.0111,0.6991,0.3243
15337,0,0.3584,0.2597,0,s6,0.3584,0.3565,0.0642
15338,0,1.0728,0.6239,0,s6,1.0728,0.2779,0.5209
15339,0,0.4353,0.2566,0,s6,0.0751,0.4353,0.2593
15340,0,0.7114,0.3202,0,s6,0.055,0.7114,0.1942
15341,0,0.7123,0.4866,0,s6,0.6493,0.7123,0.0983
15342,0,0.3909,0.1961,0,s6,0.0594,0.1379,0.3909
15343,0,0.8813,0.6224,0,s6,0.8813,0.6292,0.3568
15344,0,0.8008,0.5474,0,s6,0.8008,0.5495,0.2918
15345,0,0.7969,0.4235,0,s6,0.7969,0.1803,0.2934
15346,0,0.7589,0.4783,0,s6,0.4475,0.7589,0.2284
15347,0,1.1644,0.5667,0,s6,1.1644,0.374,0.1617
15348,0,0.9493,0.3453,0,s6,0.9493,0.0209,0.0658
15349,0,0.4918,0.4615,0,s6,0.4694,0.4918,0.4234
15350,0,0.4884,0.2964,0,s6,0.1771,0.2238,0.4884
15351,0,1.1793,0.6038,0,s6,1.1793,0.3387,0.2934
15352,0,0.5581,0.4378,0,s6,0.2995,0.5581,0.4559
15353,0,0.6702,0.482,0,s6,0.6702,0.5473,0.2284
15354,0,0.4263,0.3008,0,s6,0.2151,0.4263,0.2609
15355,0,0.6703,0.4178,0,s6,0.1921,0.6703,0.3909
15356,0,0.8441,0.5251,0,s6,0.6653,0.8441,0.0658
15357,0,0.7656,0.5259,0,s6,0.6488,0.7656,0.1633
15358,0,1.0458,0.5837,0,s6,1.0458,0.5745,0.1308
15359,0,1.105,0.6751,0,s6,1.105,0.3668,0.5534
15360,0,1.3675,0.5853,0,s6,1.3675,0.3241,0.0642
15361,0,1.0487,0.6463,0,s6,1.0487,0.5968,0.2934
15362,0,0.6487,0.4848,0,s6,0.6487,0.6098,0.1958
15363,0,0.8499,0.5542,0,s6,0.5844,0.8499,0.2284
15364,0,0.7074,0.4508,0,s6,0.4492,0.7074,0.1958
15365,0,0.4832,0.3428,0,s6,0.2193,0.4832,0.3259
15366,0,0.5051,0.4044,0,s6,0.3496,0.5051,0.3584
15367,0,1.332,0.5423,0,s6,1.332,0.1641,0.1308
15368,0,0.7921,0.5365,0,s6,0.7921,0.134,0.6835
15369,0,0.6242,0.4531,0,s6,0.5067,0.6242,0.2284
15370,0,0.8063,0.4183,0,s6,0.1892,0.8063,0.2593
15371,0,0.8627,0.4875,0,s6,0.3388,0.8627,0.2609
15372,0,0.7587,0.3353,0,s6,0.1815,0.7587,0.0658
15373,0,0.6546,0.5284,0,s6,0.6546,0.6389,0.2918
15374,0,0.8008,0.3218,0,s6,0.1312,0.8008,0.0333
15375,0,0.5534,0.2924,0,s6,0.049,0.2749,0.5534
15376,0,0.5889,0.3695,0,s6,0.5889,0.4864,0.0333
15377,0,0.7015,0.3798,0,s6,0.7015,0.4063,0.0317
15378,0,0.5102,0.3698,0,s6,0.5102,0.436,0.1633
15379,0,0.1308,0.1012,0,s6,0.1257,0.047,0.1308
15380,0,1.2473,0.4412,0,s6,1.2473,0.0754,0.0008
15381,0,0.3909,0.2793,0,s6,0.0993,0.3477,0.3909
15382,0,0.4559,0.3704,0,s6,0.3971,0.2582,0.4559
15383,0,0.7783,0.4784,0,s6,0.4937,0.7783,0.1633
15384,0,0.6911,0.5213,0,s6,0.5793,0.6911,0.2934
15385,0,0.6208,0.323,0,s6,0.6208,0.0238,0.3243
15386,0,0.5812,0.3983,0,s6,0.5812,0.3852,0.2284
15387,0,0.4234,0.3522,0,s6,0.3912,0.242,0.4234
15388,0,0.723,0.2961,0,s6,0.723,0.0685,0.0967
15389,0,0.9235,0.6197,0,s6,0.5138,0.9235,0.4218
15390,0,0.4706,0.2663,0,s6,0.4706,0.2967,0.0317
15391,0,0.6152,0.4224,0,s6,0.6152,0.2626,0.3893
15392,0,1.0357,0.4601,0,s6,1.0357,0.1177,0.2268
15393,0,0.6246,0.285,0,s6,0.1322,0.6246,0.0983
15394,0,0.7051,0.4204,0,s6,0.1669,0.7051,0.3893
15395,0,0.6321,0.4071,0,s6,0.6321,0.2325,0.3568
15396,0,0.7434,0.327,0,s6,0.1733,0.7434,0.0642
15397,0,0.4847,0.344,0,s6,0.4847,0.1906,0.3568
15398,0,0.7383,0.5722,0,s6,0.7383,0.555,0.4234
15399,0,0.5852,0.4334,0,s6,0.3907,0.5852,0.3243
15400,0,0.3647,0.2593,0,s6,0.3647,0.2174,0.1958
15401,0,0.8021,0.2718,0,s6,0.0126,0.8021,0.0008
15402,0,0.8968,0.7499,0,s6,0.8968,0.7669,0.5859
15403,0,0.5119,0.4085,0,s6,0.3567,0.5119,0.3568
15404,0,0.5455,0.2449,0,s6,0.06,0.5455,0.1292
15405,0,0.6736,0.4207,0,s6,0.2952,0.6736,0.2934
15406,0,0.7335,0.5811,0,s6,0.684,0.7335,0.3259
15407,0,0.8103,0.5518,0,s6,0.4216,0.8103,0.4234
15408,0,0.5512,0.3545,0,s6,0.5512,0.383,0.1292
15409,0,0.6099,0.3585,0,s6,0.1721,0.6099,0.2934
15410,0,0.5859,0.4691,0,s6,0.2411,0.5804,0.5859
15411,0,0.7026,0.4444,0,s6,0.7026,0.2721,0.3584
15412,0,0.5627,0.3379,0,s6,0.3202,0.5627,0.1308
15413,0,0.7755,0.5024,0,s6,0.7755,0.4707,0.2609
15414,0,1.428,0.6806,0,s6,1.428,0.3529,0.2609
15415,0,0.9077,0.6024,0,s6,0.9077,0.7702,0.1292
15416,0,0.799,0.4178,0,s6,0.3578,0.799,0.0967
15417,0,0.7082,0.4122,0,s6,0.2674,0.7082,0.2609
15418,0,0.7455,0.5413,0,s6,0.7455,0.715,0.1633
15419,0,0.828,0.556,0,s6,0.4165,0.828,0.4234
15420,0,0.8307,0.3208,0,s6,0.0985,0.8307,0.0333
15421,0,0.6966,0.4769,0,s6,0.6374,0.6966,0.0967
15422,0,1.2728,0.619,0,s6,1.2728,0.4859,0.0983
15423,0,0.7501,0.4691,0,s6,0.7501,0.5263,0.1308
15424,0,0.7419,0.4794,0,s6,0.7419,0.4695,0.2268
15425,0,0.9661,0.6199,0,s6,0.9661,0.8602,0.0333
15426,0,0.8417,0.5378,0,s6,0.8417,0.7059,0.0658
15427,0,0.8755,0.598,0,s6,0.4952,0.8755,0.4234
15428,0,0.6944,0.4565,0,s6,0.2842,0.6944,0.3909
15429,0,0.6513,0.3975,0,s6,0.4753,0.6513,0.0658
15430,0,0.6433,0.4375,0,s6,0.6433,0.5058,0.1633
15431,0,1.8334,1.0203,0,s6,1.8334,0.609,0.6184
15432,0,0.3243,0.2525,0,s6,0.3096,0.1236,0.3243
15433,0,1.3126,0.5249,0,s6,1.3126,0.1004,0.1617
15434,0,0.641,0.3982,0,s6,0.641,0.2618,0.2918
15435,0,0.5256,0.3872,0,s6,0.31,0.5256,0.3259
15436,0,0.6141,0.3749,0,s6,0.0873,0.6141,0.4234
15437,0,0.7508,0.3736,0,s6,0.3058,0.7508,0.0642
15438,0,1.1015,0.5905,0,s6,1.1015,0.5392,0.1308
15439,0,0.6491,0.3428,0,s6,0.151,0.6491,0.2284
15440,0,0.5973,0.295,0,s6,0.1245,0.5973,0.1633
15441,0,0.5293,0.3732,0,s6,0.2645,0.5293,0.3259
15442,0,0.4673,0.3277,0,s6,0.19,0.4673,0.3259
15443,0,2.0478,1.0006,0,s6,2.0478,0.6622,0.2918
15444,0,1.4311,0.7181,0,s6,1.4311,0.6266,0.0967
15445,0,0.4342,0.3936,0,s6,0.3882,0.4342,0.3584
15446,1,0.7311,0.5145,0,s6,0.7311,0.0963,0.716
15447,0,1.5922,0.7304,0,s6,1.5922,0.5349,0.0642
15448,1,0.4234,0.2273,0,s6,0.0359,0.2226,0.4234
15449,0,0.4234,0.2822,0,s6,0.3715,0.0516,0.4234
15450,1,2.11,0.887,0,s6,0.3242,2.11,0.2268
15451,1,2.6697,1.1692,0,s6,0.4161,2.6697,0.4218
15452,1,2.8347,1.193,0,s6,0.3549,2.8347,0.3893
15453,1,2.6697,1.1225,0,s6,0.341,2.6697,0.3568
15454,1,2.8347,1.193,0,s6,0.3549,2.8347,0.3893
15455,1,2.8347,1.193,0,s6,0.3549,2.8347,0.3893
15456,1,2.8347,1.193,0,s6,0.3549,2.8347,0.3893
15457,1,2.6697,1.1475,0,s6,0.4161,2.6697,0.3568
15458,1,2.8347,1.193,0,s6,0.3549,2.8347,0.3893
15459,1,2.8347,1.193,0,s6,0.3549,2.8347,0.3893
15460,1,2.8347,1.193,0,s6,0.3549,2.8347,0.3893
15461,1,2.8347,1.193,0,s6,0.3549,2.8347,0.3893
15462,1,2.8347,1.193,0,s6,0.3549,2.8347,0.3893
15463,1,2.552,1.0678,0,s6,0.3271,2.552,0.3243
15464,1,2.8347,1.193,0,s6,0.3549,2.8347,0.3893
15465,1,2.8347,1.193,0,s6,0.3549,2.8347,0.3893
15466,1,2.8347,1.193,0,s6,0.3549,2.8347,0.3893
15467,1,2.8347,1.193,0,s6,0.3549,2.8347,0.3893
15468,1,2.6697,1.1225,0,s6,0.341,2.6697,0.3568
15469,1,2.8347,1.193,0,s6,0.3549,2.8347,0.3893
15470,1,2.8347,1.193,0,s6,0.3549,2.8347,0.3893
15471,1,2.8347,1.193,0,s6,0.3549,2.8347,0.3893
15472,1,2.8347,1.193,0,s6,0.3549,2.8347,0.3893
15473,1,2.8347,1.193,0,s6,0.3549,2.8347,0.3893
15474,1,2.6697,1.1225,0,s6,0.341,2.6697,0.3568
15475,1,2.8347,1.193,0,s6,0.3549,2.8347,0.3893
15476,1,2.8347,1.193,0,s6,0.3549,2.8347,0.3893
15477,1,2.8347,1.193,0,s6,0.3549,2.8347,0.3893
15478,1,2.8347,1.193,0,s6,0.3549,2.8347,0.3893
15479,1,2.8347,1.193,0,s6,0.3549,2.8347,0.3893
15480,1,2.8347,1.193,0,s6,0.3549,2.8347,0.3893
15481,1,2.8347,1.193,0,s6,0.3549,2.8347,0.3893
15482,1,2.6697,1.1225,0,s6,0.341,2.6697,0.3568
15483,1,2.8347,1.193,0,s6,0.3549,2.8347,0.3893
15484,1,2.8347,1.193,0,s6,0.3549,2.8347,0.3893
15485,1,2.8347,1.193,0,s6,0.3549,2.8347,0.3893
15486,1,2.552,1.0678,0,s6,0.3271,2.552,0.3243
15487,1,2.8347,1.193,0,s6,0.3549,2.8347,0.3893
15488,1,2.6697,1.1225,0,s6,0.341,2.6697,0.3568
15489,1,2.8347,1.193,0,s6,0.3549,2.8347,0.3893
15490,1,0.4123,0.3162,0,s6,0.4123,0.3747,0.1617
15491,1,2.8347,1.193,0,s6,0.3549,2.8347,0.3893
15492,1,2.8347,1.193,0,s6,0.3549,2.8347,0.3893
15493,1,2.552,1.0678,0,s6,0.3271,2.552,0.3243
15494,1,2.8347,1.193,0,s6,0.3549,2.8347,0.3893
15495,1,2.5054,1.0581,0,s6,0.3121,2.5054,0.3568
15496,1,2.5054,1.0845,0,s6,0.3587,2.5054,0.3893
15497,1,2.8347,1.193,0,s6,0.3549,2.8347,0.3893
15498,1,2.8347,1.193,0,s6,0.3549,2.8347,0.3893
15499,1,2.8347,1.193,0,s6,0.3549,2.8347,0.3893
15500,1,2.8347,1.193,0,s6,0.3549,2.8347,0.3893
15501,1,2.6697,1.1225,0,s6,0.341,2.6697,0.3568
15502,1,2.8347,1.193,0,s6,0.3549,2.8347,0.3893
15503,1,2.8347,1.193,0,s6,0.3549,2.8347,0.3893
15504,1,2.8347,1.193,0,s6,0.3549,2.8347,0.3893
15505,1,2.8347,1.193,0,s6,0.3549,2.8347,0.3893
15506,1,2.8347,1.193,0,s6,0.3549,2.8347,0.3893
15507,1,2.6697,1.1311,0,s6,0.3344,2.6697,0.3893
15508,1,2.8347,1.193,0,s6,0.3549,2.8347,0.3893
15509,1,2.6697,1.1547,0,s6,0.3726,2.6697,0.4218
15510,1,2.6697,1.1225,0,s6,0.341,2.6697,0.3568
15511,1,2.552,1.0678,0,s6,0.3271,2.552,0.3243
15512,1,2.8347,1.193,0,s6,0.3549,2.8347,0.3893
15513,1,2.6697,1.1225,0,s6,0.341,2.6697,0.3568
15514,1,2.8347,1.193,0,s6,0.3549,2.8347,0.3893
15515,1,2.8347,1.193,0,s6,0.3549,2.8347,0.3893
15516,1,2.8347,1.193,0,s6,0.3549,2.8347,0.3893
15517,1,2.8347,1.193,0,s6,0.3549,2.8347,0.3893
15518,1,2.8347,1.193,0,s6,0.3549,2.8347,0.3893
15519,1,2.6697,1.1225,0,s6,0.341,2.6697,0.3568
15520,1,2.8347,1.193,0,s6,0.3549,2.8347,0.3893
15521,1,2.8347,1.193,0,s6,0.3549,2.8347,0.3893
15522,1,2.8347,1.193,0,s6,0.3549,2.8347,0.3893
15523,1,2.8347,1.193,0,s6,0.3549,2.8347,0.3893
15524,1,2.8347,1.193,0,s6,0.3549,2.8347,0.3893
15525,1,2.8347,1.193,0,s6,0.3549,2.8347,0.3893
15526,1,2.8347,1.193,0,s6,0.3549,2.8347,0.3893
15527,1,2.8347,1.193,0,s6,0.3549,2.8347,0.3893
15528,1,2.8347,1.193,0,s6,0.3549,2.8347,0.3893
15529,1,2.8347,1.193,0,s6,0.3549,2.8347,0.3893
15530,1,2.5054,1.0881,0,s6,0.4022,2.5054,0.3568
15531,1,2.8347,1.193,0,s6,0.3549,2.8347,0.3893
15532,1,2.6697,1.1225,0,s6,0.341,2.6697,0.3568
15533,1,2.8347,1.193,0,s6,0.3549,2.8347,0.3893
15534,1,2.8347,1.193,0,s6,0.3549,2.8347,0.3893
15535,1,2.8347,1.193,0,s6,0.3549,2.8347,0.3893
15536,1,2.8347,1.193,0,s6,0.3549,2.8347,0.3893
15537,1,2.8347,1.193,0,s6,0.3549,2.8347,0.3893
15538,1,2.8347,1.193,0,s6,0.3549,2.8347,0.3893
15539,1,2.552,1.0678,0,s6,0.3271,2.552,0.3243
15540,1,2.8347,1.193,0,s6,0.3549,2.8347,0.3893
15541,1,2.8347,1.193,0,s6,0.3549,2.8347,0.3893
15542,1,2.8347,1.193,0,s6,0.3549,2.8347,0.3893
15543,1,2.8347,1.193,0,s6,0.3549,2.8347,0.3893
15544,1,2.6697,1.1225,0,s6,0.341,2.6697,0.3568
15545,1,2.8347,1.193,0,s6,0.3549,2.8347,0.3893
15546,1,2.8347,1.193,0,s6,0.3549,2.8347,0.3893
15547,1,2.8347,1.193,0,s6,0.3549,2.8347,0.3893
15548,1,2.8347,1.193,0,s6,0.3549,2.8347,0.3893
15549,1,2.8347,1.193,0,s6,0.3549,2.8347,0.3893
15550,1,2.2722,0.904,0,s6,0.1805,2.2722,0.2593
15551,1,2.8347,1.193,0,s6,0.3549,2.8347,0.3893
15552,1,2.8347,1.193,0,s6,0.3549,2.8347,0.3893
15553,1,2.8347,1.193,0,s6,0.3549,2.8347,0.3893
15554,1,2.8347,1.193,0,s6,0.3549,2.8347,0.3893
15555,1,2.8347,1.193,0,s6,0.3549,2.8347,0.3893
15556,1,2.8347,1.193,0,s6,0.3549,2.8347,0.3893
15557,1,2.8347,1.193,0,s6,0.3549,2.8347,0.3893
15558,1,2.8347,1.193,0,s6,0.3549,2.8347,0.3893
15559,1,2.8347,1.193,0,s6,0.3549,2.8347,0.3893
15560,1,2.8347,1.193,0,s6,0.3549,2.8347,0.3893
15561,1,2.8347,1.193,0,s6,0.3549,2.8347,0.3893
15562,1,2.8347,1.193,0,s6,0.3549,2.8347,0.3893
15563,1,2.6697,1.1584,0,s6,0.4161,2.6697,0.3893
15564,1,2.6697,1.1225,0,s6,0.341,2.6697,0.3568
15565,1,2.8347,1.193,0,s6,0.3549,2.8347,0.3893
15566,1,2.8347,1.193,0,s6,0.3549,2.8347,0.3893
15567,1,2.8347,1.193,0,s6,0.3549,2.8347,0.3893
15568,1,2.8347,1.193,0,s6,0.3549,2.8347,0.3893
15569,1,2.8347,1.193,0,s6,0.3549,2.8347,0.3893
15570,1,2.2898,0.9853,0,s6,0.3744,2.2898,0.2918
15571,1,2.8347,1.193,0,s6,0.3549,2.8347,0.3893
15572,1,2.8347,1.193,0,s6,0.3549,2.8347,0.3893
15573,1,2.6697,1.1225,0,s6,0.341,2.6697,0.3568
15574,1,2.8347,1.193,0,s6,0.3549,2.8347,0.3893
15575,1,2.8347,1.193,0,s6,0.3549,2.8347,0.3893
15576,1,2.8347,1.193,0,s6,0.3549,2.8347,0.3893
15577,1,2.8347,1.193,0,s6,0.3549,2.8347,0.3893
15578,1,2.8347,1.193,0,s6,0.3549,2.8347,0.3893
15579,1,2.8347,1.193,0,s6,0.3549,2.8347,0.3893
15580,1,2.6697,1.1225,0,s6,0.341,2.6697,0.3568
15581,1,2.8347,1.193,0,s6,0.3549,2.8347,0.3893
15582,1,2.8347,1.193,0,s6,0.3549,2.8347,0.3893
15583,1,2.8347,1.193,0,s6,0.3549,2.8347,0.3893
15584,1,2.8347,1.193,0,s6,0.3549,2.8347,0.3893
15585,1,2.552,1.0678,0,s6,0.3271,2.552,0.3243
15586,1,2.8347,1.193,0,s6,0.3549,2.8347,0.3893
15587,1,2.8347,1.193,0,s6,0.3549,2.8347,0.3893
15588,1,2.8347,1.193,0,s6,0.3549,2.8347,0.3893
15589,1,2.8347,1.193,0,s6,0.3549,2.8347,0.3893
15590,1,2.6697,1.1225,0,s6,0.341,2.6697,0.3568
15591,1,2.8347,1.193,0,s6,0.3549,2.8347,0.3893
15592,1,2.8347,1.193,0,s6,0.3549,2.8347,0.3893
15593,1,2.8347,1.193,0,s6,0.3549,2.8347,0.3893
15594,1,2.8347,1.193,0,s6,0.3549,2.8347,0.3893
15595,1,2.8347,1.193,0,s6,0.3549,2.8347,0.3893
15596,1,2.8347,1.193,0,s6,0.3549,2.8347,0.3893
15597,1,2.6697,1.1225,0,s6,0.341,2.6697,0.3568
15598,1,2.8347,1.193,0,s6,0.3549,2.8347,0.3893
15599,1,2.8347,1.193,0,s6,0.3549,2.8347,0.3893
15600,1,2.8347,1.193,0,s6,0.3549,2.8347,0.3893
15601,1,2.8347,1.193,0,s6,0.3549,2.8347,0.3893
15602,1,2.8347,1.193,0,s6,0.3549,2.8347,0.3893
15603,1,2.8347,1.193,0,s6,0.3549,2.8347,0.3893
15604,1,2.8347,1.193,0,s6,0.3549,2.8347,0.3893
15605,1,2.8347,1.193,0,s6,0.3549,2.8347,0.3893
15606,1,2.552,1.0678,0,s6,0.3271,2.552,0.3243
15607,1,2.8347,1.193,0,s6,0.3549,2.8347,0.3893
15608,1,2.8347,1.193,0,s6,0.3549,2.8347,0.3893
15609,1,2.6697,1.1225,0,s6,0.341,2.6697,0.3568
15610,1,2.6697,1.1225,0,s6,0.341,2.6697,0.3568
15611,1,2.6697,1.1225,0,s6,0.341,2.6697,0.3568
15612,1,2.8347,1.193,0,s6,0.3549,2.8347,0.3893
15613,1,2.8347,1.193,0,s6,0.3549,2.8347,0.3893
15614,1,2.552,1.0678,0,s6,0.3271,2.552,0.3243
15615,1,2.8347,1.193,0,s6,0.3549,2.8347,0.3893
15616,1,2.8347,1.193,0,s6,0.3549,2.8347,0.3893
15617,1,2.8347,1.193,0,s6,0.3549,2.8347,0.3893
15618,1,2.8347,1.193,0,s6,0.3549,2.8347,0.3893
15619,1,2.8347,1.193,0,s6,0.3549,2.8347,0.3893
15620,1,2.8347,1.193,0,s6,0.3549,2.8347,0.3893
15621,1,2.8347,1.193,0,s6,0.3549,2.8347,0.3893
15622,1,2.8347,1.193,0,s6,0.3549,2.8347,0.3893
15623,1,2.8347,1.193,0,s6,0.3549,2.8347,0.3893
15624,1,2.6697,1.1584,0,s6,0.4161,2.6697,0.3893
15625,1,2.6697,1.1225,0,s6,0.341,2.6697,0.3568
15626,1,2.8347,1.193,0,s6,0.3549,2.8347,0.3893
15627,1,2.8347,1.193,0,s6,0.3549,2.8347,0.3893
15628,1,2.6697,1.1584,0,s6,0.4161,2.6697,0.3893
15629,1,2.8347,1.193,0,s6,0.3549,2.8347,0.3893
15630,1,2.6697,1.1225,0,s6,0.341,2.6697,0.3568
15631,1,2.8347,1.193,0,s6,0.3549,2.8347,0.3893
15632,1,2.8347,1.193,0,s6,0.3549,2.8347,0.3893
15633,1,2.8347,1.193,0,s6,0.3549,2.8347,0.3893
15634,1,2.8347,1.193,0,s6,0.3549,2.8347,0.3893
15635,1,2.6697,1.1225,0,s6,0.341,2.6697,0.3568
15636,1,2.8347,1.193,0,s6,0.3549,2.8347,0.3893
15637,1,2.8347,1.193,0,s6,0.3549,2.8347,0.3893
15638,1,2.8347,1.193,0,s6,0.3549,2.8347,0.3893
15639,1,2.8347,1.193,0,s6,0.3549,2.8347,0.3893
15640,1,2.8347,1.193,0,s6,0.3549,2.8347,0.3893
15641,1,2.8347,1.193,0,s6,0.3549,2.8347,0.3893
15642,1,2.8347,1.193,0,s6,0.3549,2.8347,0.3893
15643,1,2.8347,1.193,0,s6,0.3549,2.8347,0.3893
15644,1,2.8347,1.193,0,s6,0.3549,2.8347,0.3893
15645,1,2.6697,1.1225,0,s6,0.341,2.6697,0.3568
15646,1,2.6697,1.1225,0,s6,0.341,2.6697,0.3568
15647,1,2.8347,1.193,0,s6,0.3549,2.8347,0.3893
15648,1,2.6697,1.1225,0,s6,0.341,2.6697,0.3568
15649,1,2.8347,1.193,0,s6,0.3549,2.8347,0.3893
15650,1,2.0634,0.8443,0,s6,0.2102,2.0634,0.2593
15651,1,2.8347,1.193,0,s6,0.3549,2.8347,0.3893
15652,1,2.6697,1.1225,0,s6,0.341,2.6697,0.3568
15653,1,2.8347,1.193,0,s6,0.3549,2.8347,0.3893
15654,1,2.8347,1.193,0,s6,0.3549,2.8347,0.3893
15655,1,2.8347,1.193,0,s6,0.3549,2.8347,0.3893
15656,1,2.8347,1.193,0,s6,0.3549,2.8347,0.3893
15657,1,2.8347,1.193,0,s6,0.3549,2.8347,0.3893
15658,1,2.8347,1.193,0,s6,0.3549,2.8347,0.3893
15659,1,2.8347,1.193,0,s6,0.3549,2.8347,0.3893
15660,1,2.8347,1.193,0,s6,0.3549,2.8347,0.3893
15661,1,2.8347,1.193,0,s6,0.3549,2.8347,0.3893
15662,1,2.8347,1.193,0,s6,0.3549,2.8347,0.3893
15663,1,2.8347,1.193,0,s6,0.3549,2.8347,0.3893
15664,1,2.6697,1.1225,0,s6,0.341,2.6697,0.3568
15665,1,2.8347,1.193,0,s6,0.3549,2.8347,0.3893
15666,1,2.8347,1.193,0,s6,0.3549,2.8347,0.3893
15667,1,2.8347,1.193,0,s6,0.3549,2.8347,0.3893
15668,1,2.8347,1.193,0,s6,0.3549,2.8347,0.3893
15669,1,2.552,1.0678,0,s6,0.3271,2.552,0.3243
15670,1,2.6697,1.1225,0,s6,0.341,2.6697,0.3568
15671,1,2.8347,1.193,0,s6,0.3549,2.8347,0.3893
15672,1,2.8347,1.193,0,s6,0.3549,2.8347,0.3893
15673,1,2.8347,1.193,0,s6,0.3549,2.8347,0.3893
15674,1,2.8347,1.193,0,s6,0.3549,2.8347,0.3893
15675,1,2.8347,1.193,0,s6,0.3549,2.8347,0.3893
15676,1,2.8347,1.193,0,s6,0.3549,2.8347,0.3893
15677,1,2.8347,1.193,0,s6,0.3549,2.8347,0.3893
15678,1,2.6697,1.1225,0,s6,0.341,2.6697,0.3568
15679,1,2.8347,1.193,0,s6,0.3549,2.8347,0.3893
15680,1,2.8347,1.193,0,s6,0.3549,2.8347,0.3893
15681,1,2.8347,1.193,0,s6,0.3549,2.8347,0.3893
15682,1,2.8347,1.193,0,s6,0.3549,2.8347,0.3893
15683,1,2.552,1.0678,0,s6,0.3271,2.552,0.3243
15684,1,2.6697,1.1225,0,s6,0.341,2.6697,0.3568
15685,1,2.8347,1.193,0,s6,0.3549,2.8347,0.3893
15686,1,2.8347,1.193,0,s6,0.3549,2.8347,0.3893
15687,1,2.8347,1.193,0,s6,0.3549,2.8347,0.3893
15688,1,2.8347,1.193,0,s6,0.3549,2.8347,0.3893
15689,1,2.8347,1.193,0,s6,0.3549,2.8347,0.3893
15690,1,2.6697,1.1225,0,s6,0.341,2.6697,0.3568
15691,1,2.8347,1.193,0,s6,0.3549,2.8347,0.3893
15692,1,2.8347,1.193,0,s6,0.3549,2.8347,0.3893
15693,1,2.8347,1.193,0,s6,0.3549,2.8347,0.3893
15694,1,2.8347,1.193,0,s6,0.3549,2.8347,0.3893
15695,1,2.6697,1.1225,0,s6,0.341,2.6697,0.3568
15696,1,2.8347,1.193,0,s6,0.3549,2.8347,0.3893
15697,1,2.8347,1.193,0,s6,0.3549,2.8347,0.3893
15698,1,2.8347,1.193,0,s6,0.3549,2.8347,0.3893
15699,1,2.8347,1.193,0,s6,0.3549,2.8347,0.3893
15700,1,2.8347,1.193,0,s6,0.3549,2.8347,0.3893
15701,1,2.8347,1.193,0,s6,0.3549,2.8347,0.3893
15702,1,2.8347,1.193,0,s6,0.3549,2.8347,0.3893
15703,1,2.6697,1.1225,0,s6,0.341,2.6697,0.3568
15704,1,2.6697,1.1225,0,s6,0.341,2.6697,0.3568
15705,1,2.6697,1.1225,0,s6,0.341,2.6697,0.3568
15706,1,2.8347,1.193,0,s6,0.3549,2.8347,0.3893
15707,1,2.8347,1.193,0,s6,0.3549,2.8347,0.3893
15708,1,2.8347,1.193,0,s6,0.3549,2.8347,0.3893
15709,1,2.8347,1.193,0,s6,0.3549,2.8347,0.3893
15710,1,2.8347,1.193,0,s6,0.3549,2.8347,0.3893
15711,1,2.8347,1.193,0,s6,0.3549,2.8347,0.3893
15712,1,2.8347,1.193,0,s6,0.3549,2.8347,0.3893
15713,1,2.8347,1.193,0,s6,0.3549,2.8347,0.3893
15714,1,2.8347,1.193,0,s6,0.3549,2.8347,0.3893
15715,1,2.8347,1.193,0,s6,0.3549,2.8347,0.3893
15716,1,2.6697,1.1225,0,s6,0.341,2.6697,0.3568
15717,1,2.8347,1.193,0,s6,0.3549,2.8347,0.3893
15718,1,2.552,1.0678,0,s6,0.3271,2.552,0.3243
15719,1,2.8347,1.193,0,s6,0.3549,2.8347,0.3893
15720,1,2.8347,1.193,0,s6,0.3549,2.8347,0.3893
15721,1,2.8347,1.193,0,s6,0.3549,2.8347,0.3893
15722,1,2.6697,1.1225,0,s6,0.341,2.6697,0.3568
15723,1,2.6697,1.1225,0,s6,0.341,2.6697,0.3568
15724,1,2.8347,1.193,0,s6,0.3549,2.8347,0.3893
15725,1,2.8347,1.193,0,s6,0.3549,2.8347,0.3893
15726,1,2.8347,1.193,0,s6,0.3549,2.8347,0.3893
15727,1,2.8347,1.193,0,s6,0.3549,2.8347,0.3893
15728,1,2.8347,1.193,0,s6,0.3549,2.8347,0.3893
15729,1,2.5054,1.0325,0,s6,0.2677,2.5054,0.3243
15730,1,2.8347,1.193,0,s6,0.3549,2.8347,0.3893
15731,1,2.8347,1.193,0,s6,0.3549,2.8347,0.3893
15732,1,2.8347,1.193,0,s6,0.3549,2.8347,0.3893
15733,1,2.8347,1.193,0,s6,0.3549,2.8347,0.3893
15734,1,2.8347,1.193,0,s6,0.3549,2.8347,0.3893
15735,1,2.8347,1.193,0,s6,0.3549,2.8347,0.3893
15736,1,2.6697,1.1225,0,s6,0.341,2.6697,0.3568
15737,1,2.552,1.0678,0,s6,0.3271,2.552,0.3243
15738,1,2.8347,1.193,0,s6,0.3549,2.8347,0.3893
15739,1,2.8347,1.193,0,s6,0.3549,2.8347,0.3893
15740,1,2.8347,1.193,0,s6,0.3549,2.8347,0.3893
15741,1,2.8347,1.193,0,s6,0.3549,2.8347,0.3893
