window,label,maxz_s1,anom_s1,maxz_s2,anom_s2,maxz_s3,anom_s3,maxz_s4,anom_s4,maxz_s5,anom_s5,maxz_s6,anom_s6,confidence,flag_count,alert_level,alert_binary,iforest_score,iforest_pred,pred_fusion2,pred_fusion3,pred_fusion1
17739,1,1.0602,0,0.0,0.0,0.0,0.0,0.0,0.0,2.6521,0.0,2.8347,0,0.0,0,none,0,-0.041980330740348015,0,0,0,0
17740,1,1.0602,0,0.0,0.0,0.0,0.0,1.9485,0.0,2.6521,0.0,2.8347,0,0.0,0,none,0,-0.022144830948100158,0,0,0,0
17741,1,1.0602,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8347,0,0.0,0,none,0,-0.041980330740348015,0,0,0,0
17742,1,1.0602,0,0.0,0.0,0.0,0.0,0.0,0.0,5.4798,1.0,2.8347,0,0.0,0,none,0,-0.041980330740348015,0,0,0,0
17743,1,1.0597,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8347,0,0.0,0,none,0,-0.040145622972513784,0,0,0,0
17744,1,1.0602,0,0.0,0.0,0.0,0.0,0.0,0.0,2.6521,0.0,2.8347,0,0.0,0,none,0,-0.041980330740348015,0,0,0,0
17745,1,1.0602,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8347,0,0.0,0,none,0,-0.041980330740348015,0,0,0,0
17746,1,1.0602,0,0.0,0.0,0.0,0.0,1.9485,0.0,2.6521,0.0,2.8347,0,0.0,0,none,0,-0.022144830948100158,0,0,0,0
17747,1,1.0602,0,0.0,0.0,0.0,0.0,1.9485,0.0,2.6521,0.0,2.8347,0,0.0,0,none,0,-0.022144830948100158,0,0,0,0
17748,1,1.0602,0,0.8853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8347,0,0.0,0,none,0,-0.041980330740348015,0,0,0,0
17749,1,1.0602,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8347,0,0.0,0,none,0,-0.041980330740348015,0,0,0,0
17750,1,1.0602,0,0.0,0.0,2.0178,0.0,1.9485,0.0,0.0,0.0,2.8347,0,0.0,0,none,0,-0.022144830948100158,0,0,0,0
17751,1,1.0607,0,0.8853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6697,0,0.0,0,none,0,-0.03378144083526696,0,0,0,0
17752,1,1.0612,0,0.0,0.0,0.0,0.0,1.2885,0.0,0.0,0.0,2.552,0,0.0,0,none,0,-0.0059414997327272845,0,0,0,0
17753,1,1.0602,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8347,0,0.0,0,none,0,-0.041980330740348015,0,0,0,0
17754,1,1.0602,0,0.0,0.0,0.0,0.0,1.9485,0.0,2.6521,0.0,2.8347,0,0.0,0,none,0,-0.022144830948100158,0,0,0,0
17755,1,1.0602,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8347,0,0.0,0,none,0,-0.041980330740348015,0,0,0,0
17756,1,1.193,0,0.0,0.0,0.0,0.0,0.0,0.0,2.6521,0.0,2.8347,0,0.0,0,none,0,-0.025984676897085557,0,0,0,0
17757,1,1.0597,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.552,0,0.0,0,none,0,-0.026537681579278716,0,0,0,0
17758,1,1.0607,0,0.8853,0.0,0.0,0.0,1.9485,0.0,0.0,0.0,2.6697,0,0.0,0,none,0,-0.024484089345155002,0,0,0,0
17759,1,1.0607,0,0.8853,0.0,0.0,0.0,1.9485,0.0,2.6521,0.0,2.6697,0,0.0,0,none,0,-0.024484089345155002,0,0,0,0
17760,1,1.0602,0,0.0,0.0,0.0,0.0,1.9485,0.0,0.0,0.0,2.8347,0,0.0,0,none,0,-0.022144830948100158,0,0,0,0
17761,1,1.0602,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8347,0,0.0,0,none,0,-0.041980330740348015,0,0,0,0
17762,1,1.0602,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8347,0,0.0,0,none,0,-0.041980330740348015,0,0,0,0
17763,1,1.0602,0,0.0,0.0,0.0,0.0,1.9485,0.0,0.0,0.0,2.8347,0,0.0,0,none,0,-0.022144830948100158,0,0,0,0
17764,1,1.0602,0,0.0,0.0,2.0178,0.0,0.0,0.0,0.0,0.0,2.8347,0,0.0,0,none,0,-0.041980330740348015,0,0,0,0
17765,1,1.0607,0,0.0,0.0,0.0,0.0,1.9485,0.0,2.6521,0.0,2.6697,0,0.0,0,none,0,-0.024484089345155002,0,0,0,0
17766,1,1.0602,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8347,0,0.0,0,none,0,-0.041980330740348015,0,0,0,0
17767,1,1.0602,0,0.8853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8347,0,0.0,0,none,0,-0.041980330740348015,0,0,0,0
17768,1,1.0602,0,0.0,0.0,0.0,0.0,1.9485,0.0,2.6521,0.0,2.6697,0,0.0,0,none,0,-0.024484089345155002,0,0,0,0
17769,1,1.0602,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8347,0,0.0,0,none,0,-0.041980330740348015,0,0,0,0
17770,1,1.0607,0,0.8853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6697,0,0.0,0,none,0,-0.03378144083526696,0,0,0,0
17771,1,1.0602,0,0.0,0.0,0.0,0.0,0.0,0.0,5.4798,1.0,2.8347,0,0.0,0,none,0,-0.041980330740348015,0,0,0,0
17772,1,1.034,0,0.0,0.0,2.0178,0.0,1.4583,0.0,0.0,0.0,2.5054,0,0.0,0,none,0,0.00390041536248803,1,0,0,0
17773,1,1.0602,0,0.0,0.0,0.0,0.0,0.0,0.0,2.6521,0.0,2.8347,0,0.0,0,none,0,-0.041980330740348015,0,0,0,0
17774,1,1.0602,0,0.0,0.0,0.0,0.0,0.0,0.0,2.6521,0.0,2.8347,0,0.0,0,none,0,-0.041980330740348015,0,0,0,0
17775,1,1.0602,0,0.0,0.0,0.0,0.0,1.9485,0.0,0.0,0.0,2.6697,0,0.0,0,none,0,-0.024484089345155002,0,0,0,0
17776,1,1.0607,0,0.0,0.0,0.0,0.0,1.2885,0.0,0.0,0.0,2.6697,0,0.0,0,none,0,-0.011759669352901458,0,0,0,0
17777,1,1.0602,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8347,0,0.0,0,none,0,-0.041980330740348015,0,0,0,0
17778,1,1.0602,0,0.0,0.0,0.0,0.0,0.0,0.0,2.6521,0.0,2.8347,0,0.0,0,none,0,-0.041980330740348015,0,0,0,0
17779,1,1.0602,0,0.0,0.0,0.0,0.0,1.9485,0.0,0.0,0.0,2.8347,0,0.0,0,none,0,-0.022144830948100158,0,0,0,0
17780,1,1.0602,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8347,0,0.0,0,none,0,-0.041980330740348015,0,0,0,0
17781,1,1.0435,0,0.0,0.0,2.0178,0.0,1.9485,0.0,0.0,0.0,2.6697,0,0.0,0,none,0,-0.026840281281167222,0,0,0,0
17782,1,1.0602,0,0.8853,0.0,0.0,0.0,0.0,0.0,5.4798,1.0,2.6697,0,0.0,0,none,0,-0.03378144083526696,0,0,0,0
17783,1,1.0597,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6697,0,0.0,0,none,0,-0.03378144083526696,0,0,0,0
17784,1,1.0602,0,0.0,0.0,2.0178,0.0,0.0,0.0,2.6521,0.0,2.8347,0,0.0,0,none,0,-0.041980330740348015,0,0,0,0
17785,1,1.0602,0,0.8853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8347,0,0.0,0,none,0,-0.041980330740348015,0,0,0,0
17786,1,1.0354,0,0.0,0.0,2.0178,0.0,0.0,0.0,0.0,0.0,2.6697,0,0.0,0,none,0,-0.029712771654248682,0,0,0,0
17787,1,1.0607,0,0.8853,0.0,0.0,0.0,1.9485,0.0,2.6521,0.0,2.6697,0,0.0,0,none,0,-0.024484089345155002,0,0,0,0
17788,1,1.0602,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8347,0,0.0,0,none,0,-0.041980330740348015,0,0,0,0
17789,1,1.0602,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8347,0,0.0,0,none,0,-0.041980330740348015,0,0,0,0
17790,1,1.0602,0,0.8853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8347,0,0.0,0,none,0,-0.041980330740348015,0,0,0,0
17791,1,1.0597,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8347,0,0.0,0,none,0,-0.040145622972513784,0,0,0,0
17792,1,0.989,0,0.0,0.0,1.3401,0.0,1.3734,0.0,0.0,0.0,2.1762,0,0.0,0,none,0,0.010615137736079305,1,0,0,0
17793,1,1.0597,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8347,0,0.0,0,none,0,-0.040145622972513784,0,0,0,0
17794,1,1.0494,0,0.0,0.0,2.0178,0.0,0.0,0.0,2.6521,0.0,2.6697,0,0.0,0,none,0,-0.03621828244338321,0,0,0,0
17795,1,1.0597,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8347,0,0.0,0,none,0,-0.040145622972513784,0,0,0,0
17796,1,1.0593,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8347,0,0.0,0,none,0,-0.040145622972513784,0,0,0,0
17797,1,1.0602,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8347,0,0.0,0,none,0,-0.041980330740348015,0,0,0,0
17798,1,1.0607,0,0.8853,0.0,0.0,0.0,1.9485,0.0,0.0,0.0,2.6697,0,0.0,0,none,0,-0.024484089345155002,0,0,0,0
17799,1,1.0602,0,0.8853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8347,0,0.0,0,none,0,-0.041980330740348015,0,0,0,0
17800,1,1.0602,0,0.8853,0.0,0.0,0.0,0.0,0.0,2.6521,0.0,2.8347,0,0.0,0,none,0,-0.041980330740348015,0,0,0,0
17801,1,1.0602,0,0.0,0.0,2.0178,0.0,1.9485,0.0,0.0,0.0,2.8347,0,0.0,0,none,0,-0.022144830948100158,0,0,0,0
17802,1,1.0602,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8347,0,0.0,0,none,0,-0.041980330740348015,0,0,0,0
17803,1,1.0511,0,0.0,0.0,2.0178,0.0,1.9485,0.0,5.4798,1.0,2.3884,0,0.0,0,none,0,-0.0021853547459056988,0,0,0,0
17804,1,1.0602,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8347,0,0.0,0,none,0,-0.041980330740348015,0,0,0,0
17805,1,1.0602,0,0.0,0.0,0.0,0.0,1.9485,0.0,0.0,0.0,2.8347,0,0.0,0,none,0,-0.022144830948100158,0,0,0,0
17806,1,1.0602,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8347,0,0.0,0,none,0,-0.041980330740348015,0,0,0,0
17807,1,1.0362,0,0.0,0.0,1.3401,0.0,1.9485,0.0,0.0,0.0,2.5054,0,0.0,0,none,0,-0.006954114795991451,0,0,0,0
17808,1,1.0602,0,0.0,0.0,0.0,0.0,0.0,0.0,2.6521,0.0,2.552,0,0.0,0,none,0,-0.026537681579278716,0,0,0,0
17809,1,1.0602,0,0.0,0.0,0.0,0.0,0.0,0.0,2.6521,0.0,2.8347,0,0.0,0,none,0,-0.041980330740348015,0,0,0,0
17810,1,1.0607,0,0.8853,0.0,0.0,0.0,0.0,0.0,2.6521,0.0,2.6697,0,0.0,0,none,0,-0.03378144083526696,0,0,0,0
17811,1,1.0602,0,0.0,0.0,0.0,0.0,1.9485,0.0,0.0,0.0,2.8347,0,0.0,0,none,0,-0.022144830948100158,0,0,0,0
17812,1,1.031,0,0.0,0.0,0.0,0.0,1.1685,0.0,0.0,0.0,2.2898,0,0.0,0,none,0,0.009093662061494812,1,0,0,0
17813,1,1.0602,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8347,0,0.0,0,none,0,-0.041980330740348015,0,0,0,0
17814,1,1.0602,0,0.0,0.0,0.0,0.0,0.0,0.0,2.6521,0.0,2.8347,0,0.0,0,none,0,-0.041980330740348015,0,0,0,0
17815,1,1.0602,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8347,0,0.0,0,none,0,-0.041980330740348015,0,0,0,0
17816,1,1.0602,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8347,0,0.0,0,none,0,-0.041980330740348015,0,0,0,0
17817,1,1.0597,0,0.0,0.0,0.0,0.0,0.0,0.0,2.6521,0.0,2.8347,0,0.0,0,none,0,-0.040145622972513784,0,0,0,0
17818,1,1.0602,0,0.0,0.0,0.0,0.0,1.9485,0.0,2.6521,0.0,2.8347,0,0.0,0,none,0,-0.022144830948100158,0,0,0,0
17819,1,1.0602,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8347,0,0.0,0,none,0,-0.041980330740348015,0,0,0,0
17820,1,1.0607,0,0.8853,0.0,0.0,0.0,0.0,0.0,2.6521,0.0,2.6697,0,0.0,0,none,0,-0.03378144083526696,0,0,0,0
17821,1,1.0602,0,0.0,0.0,0.0,0.0,1.9485,0.0,0.0,0.0,2.8347,0,0.0,0,none,0,-0.022144830948100158,0,0,0,0
17822,1,1.0602,0,0.8853,0.0,0.0,0.0,0.0,0.0,2.6521,0.0,2.8347,0,0.0,0,none,0,-0.041980330740348015,0,0,0,0
17823,1,1.0602,0,0.0,0.0,0.0,0.0,1.9485,0.0,0.0,0.0,2.8347,0,0.0,0,none,0,-0.022144830948100158,0,0,0,0
17824,1,1.0593,0,0.0,0.0,0.0,0.0,0.0,0.0,2.6521,0.0,2.8347,0,0.0,0,none,0,-0.040145622972513784,0,0,0,0
17825,1,1.0602,0,0.0,0.0,0.0,0.0,1.4583,0.0,0.0,0.0,2.6697,0,0.0,0,none,0,-0.012188394145181025,0,0,0,0
17826,1,1.0597,0,0.0,0.0,0.0,0.0,0.0,0.0,2.6521,0.0,2.8347,0,0.0,0,none,0,-0.040145622972513784,0,0,0,0
17827,1,1.0593,0,0.8853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8347,0,0.0,0,none,0,-0.040145622972513784,0,0,0,0
17828,1,1.0602,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8347,0,0.0,0,none,0,-0.041980330740348015,0,0,0,0
17829,1,1.0602,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6697,0,0.0,0,none,0,-0.03378144083526696,0,0,0,0
17830,1,1.0597,0,0.8853,0.0,2.0178,0.0,0.0,0.0,0.7291,0.0,2.552,0,0.0,0,none,0,-0.026537681579278716,0,0,0,0
17831,1,1.0597,0,0.0,0.0,0.0,0.0,1.9485,0.0,0.0,0.0,2.8347,0,0.0,0,none,0,-0.022323060325705635,0,0,0,0
17832,1,0.9754,0,0.8853,0.0,1.2716,0.0,1.4583,0.0,2.6521,0.0,2.1244,0,0.0,0,none,0,0.014150062756283444,1,0,0,0
17833,1,1.0602,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8347,0,0.0,0,none,0,-0.041980330740348015,0,0,0,0
17834,1,1.0602,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8347,0,0.0,0,none,0,-0.041980330740348015,0,0,0,0
17835,1,1.0395,0,0.8853,0.0,2.0178,0.0,0.0,0.0,5.4798,1.0,2.5054,0,0.0,0,none,0,-0.019097591469940556,0,0,0,0
17836,1,1.0602,0,0.8853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8347,0,0.0,0,none,0,-0.041980330740348015,0,0,0,0
17837,1,1.0602,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8347,0,0.0,0,none,0,-0.041980330740348015,0,0,0,0
17838,1,1.0602,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8347,0,0.0,0,none,0,-0.041980330740348015,0,0,0,0
17839,1,1.0602,0,0.0,0.0,0.0,0.0,0.0,0.0,2.6521,0.0,2.6697,0,0.0,0,none,0,-0.03378144083526696,0,0,0,0
17840,1,1.0602,0,0.0,0.0,0.0,0.0,1.9485,0.0,0.0,0.0,2.8347,0,0.0,0,none,0,-0.022144830948100158,0,0,0,0
17841,1,1.0602,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8347,0,0.0,0,none,0,-0.041980330740348015,0,0,0,0
17842,1,1.0597,0,0.0,0.0,0.0,0.0,0.0,0.0,2.6521,0.0,2.8347,0,0.0,0,none,0,-0.040145622972513784,0,0,0,0
17843,1,1.0433,0,0.0,0.0,2.0178,0.0,1.9485,0.0,0.0,0.0,2.5054,0,0.0,0,none,0,-0.011192730803661732,0,0,0,0
17844,1,1.0593,0,0.8853,0.0,2.0178,0.0,0.0,0.0,0.0,0.0,2.8347,0,0.0,0,none,0,-0.040145622972513784,0,0,0,0
17845,1,1.0602,0,0.0,0.0,0.0,0.0,1.9485,0.0,0.0,0.0,2.6697,0,0.0,0,none,0,-0.024484089345155002,0,0,0,0
17846,1,1.0602,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8347,0,0.0,0,none,0,-0.041980330740348015,0,0,0,0
17847,1,1.0602,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8347,0,0.0,0,none,0,-0.041980330740348015,0,0,0,0
17848,1,1.0602,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8347,0,0.0,0,none,0,-0.041980330740348015,0,0,0,0
17849,1,1.0602,0,0.0,0.0,0.0,0.0,1.9485,0.0,0.0,0.0,2.8347,0,0.0,0,none,0,-0.022144830948100158,0,0,0,0
17850,1,1.0602,0,0.0,0.0,0.0,0.0,1.9485,0.0,0.0,0.0,2.8347,0,0.0,0,none,0,-0.022144830948100158,0,0,0,0
17851,1,1.0602,0,0.0,0.0,0.0,0.0,1.9485,0.0,2.6521,0.0,2.8347,0,0.0,0,none,0,-0.022144830948100158,0,0,0,0
17852,1,1.0376,0,0.8853,0.0,0.0,0.0,1.9485,0.0,2.6521,0.0,2.2859,0,0.0,0,none,0,0.005719428520012393,1,0,0,0
17853,1,1.0593,0,0.0,0.0,0.0,0.0,1.9485,0.0,5.4798,1.0,2.8347,0,0.0,0,none,0,-0.022323060325705635,0,0,0,0
17854,1,1.0602,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8347,0,0.0,0,none,0,-0.041980330740348015,0,0,0,0
17855,1,1.0602,0,0.0,0.0,0.0,0.0,0.0,0.0,2.6521,0.0,2.8347,0,0.0,0,none,0,-0.041980330740348015,0,0,0,0
17856,1,1.0602,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6697,0,0.0,0,none,0,-0.03378144083526696,0,0,0,0
17857,1,1.0602,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8347,0,0.0,0,none,0,-0.041980330740348015,0,0,0,0
17858,1,1.0602,0,0.0,0.0,0.0,0.0,1.9485,0.0,0.0,0.0,2.8347,0,0.0,0,none,0,-0.022144830948100158,0,0,0,0
17859,1,1.0602,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8347,0,0.0,0,none,0,-0.041980330740348015,0,0,0,0
17860,1,1.0602,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8347,0,0.0,0,none,0,-0.041980330740348015,0,0,0,0
17861,1,1.0602,0,0.0,0.0,2.0178,0.0,0.0,0.0,2.6521,0.0,2.8347,0,0.0,0,none,0,-0.041980330740348015,0,0,0,0
17862,1,1.0597,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8347,0,0.0,0,none,0,-0.040145622972513784,0,0,0,0
17863,1,1.0607,0,0.8853,0.0,0.0,0.0,1.9485,0.0,2.6521,0.0,2.6697,0,0.0,0,none,0,-0.024484089345155002,0,0,0,0
17864,1,1.0602,0,0.8853,0.0,0.0,0.0,0.0,0.0,2.6521,0.0,2.8347,0,0.0,0,none,0,-0.041980330740348015,0,0,0,0
17865,1,1.0602,0,0.0,0.0,0.0,0.0,1.9485,0.0,0.0,0.0,2.6697,0,0.0,0,none,0,-0.024484089345155002,0,0,0,0
17866,1,1.0602,0,0.0,0.0,0.0,0.0,1.9485,0.0,0.0,0.0,2.8347,0,0.0,0,none,0,-0.022144830948100158,0,0,0,0
17867,1,1.0597,0,0.8853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8347,0,0.0,0,none,0,-0.040145622972513784,0,0,0,0
17868,1,1.0602,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8347,0,0.0,0,none,0,-0.041980330740348015,0,0,0,0
17869,1,1.0602,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8347,0,0.0,0,none,0,-0.041980330740348015,0,0,0,0
17870,1,1.0602,0,0.0,0.0,0.0,0.0,1.9485,0.0,0.0,0.0,2.8347,0,0.0,0,none,0,-0.022144830948100158,0,0,0,0
17871,1,1.0602,0,0.0,0.0,0.0,0.0,1.9485,0.0,2.6521,0.0,2.6697,0,0.0,0,none,0,-0.024484089345155002,0,0,0,0
17872,1,0.9623,0,0.0,0.0,1.2716,0.0,1.4583,0.0,0.0,0.0,1.9299,0,0.0,0,none,0,0.0037864797592851995,1,0,0,0
17873,1,1.0602,0,0.0,0.0,0.0,0.0,1.9485,0.0,2.6521,0.0,2.8347,0,0.0,0,none,0,-0.022144830948100158,0,0,0,0
17874,1,1.0597,0,0.0,0.0,0.0,0.0,1.9485,0.0,2.6521,0.0,2.8347,0,0.0,0,none,0,-0.022323060325705635,0,0,0,0
17875,1,1.0602,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8347,0,0.0,0,none,0,-0.041980330740348015,0,0,0,0
17876,1,1.0607,0,0.0,0.0,2.0178,0.0,1.4583,0.0,2.6521,0.0,2.6697,0,0.0,0,none,0,-0.012188394145181025,0,0,0,0
17877,1,1.0602,0,0.0,0.0,0.0,0.0,0.0,0.0,2.6521,0.0,2.8347,0,0.0,0,none,0,-0.041980330740348015,0,0,0,0
17878,1,1.0607,0,0.8853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6697,0,0.0,0,none,0,-0.03378144083526696,0,0,0,0
17879,1,1.0495,0,0.0,0.0,2.0178,0.0,1.9485,0.0,2.6521,0.0,2.6697,0,0.0,0,none,0,-0.02666109889436241,0,0,0,0
17880,1,1.0597,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8347,0,0.0,0,none,0,-0.040145622972513784,0,0,0,0
17881,1,1.0602,0,0.0,0.0,0.0,0.0,0.0,0.0,2.6521,0.0,2.8347,0,0.0,0,none,0,-0.041980330740348015,0,0,0,0
17882,1,1.0517,0,0.0,0.0,2.0178,0.0,1.9485,0.0,0.0,0.0,2.5054,0,0.0,0,none,0,-0.009167455585385564,0,0,0,0
17883,1,1.0602,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8347,0,0.0,0,none,0,-0.041980330740348015,0,0,0,0
17884,1,1.0602,0,0.8853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8347,0,0.0,0,none,0,-0.041980330740348015,0,0,0,0
17885,1,1.0602,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8347,0,0.0,0,none,0,-0.041980330740348015,0,0,0,0
17886,1,1.0602,0,0.8853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8347,0,0.0,0,none,0,-0.041980330740348015,0,0,0,0
17887,1,1.0602,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8347,0,0.0,0,none,0,-0.041980330740348015,0,0,0,0
17888,1,1.0607,0,0.8853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6697,0,0.0,0,none,0,-0.03378144083526696,0,0,0,0
17889,1,1.0484,0,0.0,0.0,2.0178,0.0,1.9485,0.0,2.6521,0.0,2.6697,0,0.0,0,none,0,-0.02666109889436241,0,0,0,0
17890,1,1.0407,0,0.0,0.0,1.3401,0.0,1.9485,0.0,0.0,0.0,2.3418,0,0.0,0,none,0,-0.001607113871907373,0,0,0,0
17891,1,1.0602,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8347,0,0.0,0,none,0,-0.041980330740348015,0,0,0,0
17892,1,1.0185,0,0.0,0.0,0.0,0.0,1.3734,0.0,0.0,0.0,2.3608,0,0.0,0,none,0,0.005908535264656789,1,0,0,0
17893,1,1.0593,0,0.0,0.0,0.0,0.0,1.9485,0.0,0.0,0.0,2.8347,0,0.0,0,none,0,-0.022323060325705635,0,0,0,0
17894,1,1.0597,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8347,0,0.0,0,none,0,-0.040145622972513784,0,0,0,0
17895,1,1.0602,0,0.0,0.0,2.0178,0.0,0.0,0.0,0.0,0.0,2.8347,0,0.0,0,none,0,-0.041980330740348015,0,0,0,0
17896,1,1.0602,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8347,0,0.0,0,none,0,-0.041980330740348015,0,0,0,0
17897,1,1.0602,0,0.0,0.0,0.0,0.0,0.0,0.0,2.6521,0.0,2.8347,0,0.0,0,none,0,-0.041980330740348015,0,0,0,0
17898,1,1.0602,0,0.0,0.0,0.0,0.0,1.9485,0.0,5.4798,1.0,2.8347,0,0.0,0,none,0,-0.022144830948100158,0,0,0,0
17899,1,1.0602,0,0.8853,0.0,0.0,0.0,0.0,0.0,2.6521,0.0,2.8347,0,0.0,0,none,0,-0.041980330740348015,0,0,0,0
17900,1,1.0602,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8347,0,0.0,0,none,0,-0.041980330740348015,0,0,0,0
17901,1,1.0597,0,0.0,0.0,0.0,0.0,1.9485,0.0,0.0,0.0,2.8347,0,0.0,0,none,0,-0.022323060325705635,0,0,0,0
17902,1,1.0612,0,0.8853,0.0,0.0,0.0,1.9485,0.0,0.0,0.0,2.552,0,0.0,0,none,0,-0.01676187268781404,0,0,0,0
17903,1,1.0602,0,0.0,0.0,0.0,0.0,1.9485,0.0,0.0,0.0,2.8347,0,0.0,0,none,0,-0.022144830948100158,0,0,0,0
17904,1,1.0602,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6697,0,0.0,0,none,0,-0.03378144083526696,0,0,0,0
17905,1,1.0612,0,0.8853,0.0,0.0,0.0,1.9485,0.0,0.0,0.0,2.552,0,0.0,0,none,0,-0.01676187268781404,0,0,0,0
17906,1,1.0602,0,0.0,0.0,0.0,0.0,1.9485,0.0,0.0,0.0,2.8347,0,0.0,0,none,0,-0.022144830948100158,0,0,0,0
17907,1,1.0597,0,0.0,0.0,0.0,0.0,0.0,0.0,5.4798,1.0,2.8347,0,0.0,0,none,0,-0.040145622972513784,0,0,0,0
17908,1,1.0602,0,0.0,0.0,0.0,0.0,1.9485,0.0,2.6521,0.0,2.6697,0,0.0,0,none,0,-0.024484089345155002,0,0,0,0
17909,1,1.0602,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8347,0,0.0,0,none,0,-0.041980330740348015,0,0,0,0
17910,1,1.0607,0,0.8853,0.0,0.0,0.0,1.9485,0.0,0.7291,0.0,2.6697,0,0.0,0,none,0,-0.024484089345155002,0,0,0,0
17911,1,1.0602,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8347,0,0.0,0,none,0,-0.041980330740348015,0,0,0,0
