window,label,maxz_s1,anom_s1,maxz_s2,anom_s2,maxz_s3,anom_s3,maxz_s4,anom_s4,maxz_s5,anom_s5,maxz_s6,anom_s6,confidence,flag_count,alert_level,alert_binary,velocity_s4,vel_zscore_s4,vel_alert_s4,accel_s4,velocity_s1,vel_zscore_s1,vel_alert_s1,velocity_s6,vel_zscore_s6,vel_alert_s6,vel_flag_count,enhanced_alert,velocity_only_alert,orig_fusion2
14184,0,0.7253,0,0.0,0.0,1.3401,0.0,1.5128,0.0,0.7318,0.0,0.4608,0,0.0,0,none,0,0.20079999999999987,0.0588,0.0,-0.45210000000000017,-0.12430000000000008,0.0712,0,-0.6903,1.2735,0,0,0,0,0
14185,0,0.9513,0,0.0,0.0,2.0178,0.0,1.5844,0.0,1.1864,0.0,0.7425,0,0.0,0,none,0,0.07160000000000011,0.0209,0.0,-0.12919999999999976,0.2260000000000001,0.1296,0,0.28170000000000006,0.5196,0,0,0,0,0
14186,0,0.8545,0,0.0,0.0,0.9291,0.0,1.4519,0.0,0.8227,0.0,0.559,0,0.0,0,none,0,-0.13250000000000006,0.0387,0.0,-0.20410000000000017,-0.0968,0.0555,0,-0.1835,0.3385,0,0,0,0,0
14187,0,0.6094,0,0.0,0.0,1.2968,0.0,0.9849,0.0,0.2732,0.0,1.1465,0,0.0,0,none,0,-0.46699999999999997,0.1368,0.0,-0.3344999999999999,-0.24509999999999998,0.1405,0,0.5875,1.0838,0,0,0,0,0
14188,0,0.5243,0,0.0,0.0,1.4518,0.0,0.8337,0.0,0.7291,0.0,1.0086,0,0.0,0,none,0,-0.1512,0.0442,0.0,0.31579999999999997,-0.08510000000000006,0.0488,0,-0.13790000000000013,0.2543,0,0,0,0,0
14189,0,0.2847,0,0.0,0.0,0.2936,0.0,0.7488,0.0,0.7291,0.0,0.6532,0,0.0,0,none,0,-0.08489999999999998,0.0248,0.0,0.06630000000000003,-0.23959999999999998,0.1374,0,-0.35539999999999994,0.6556,0,0,0,0,0
14190,0,0.3071,0,0.0,0.0,0.5019,0.0,0.4397,0.0,0.4556,0.0,0.805,0,0.0,0,none,0,-0.30910000000000004,0.0905,0.0,-0.22420000000000007,0.022399999999999975,0.0128,0,0.15180000000000005,0.28,0,0,0,0,0
14191,0,0.8039,0,0.0,0.0,0.6691,0.0,1.2385,0.0,0.1757,0.0,0.6184,0,0.0,0,none,0,0.7988,0.234,0.0,1.1078999999999999,0.49679999999999996,0.2849,0,-0.1866000000000001,0.3442,0,0,0,0,0
14192,0,0.5475,0,0.0,0.0,1.5784,0.0,2.1415,0.0,0.6379,0.0,0.4584,0,0.0,0,none,0,0.9030000000000002,0.2645,0.0,0.10420000000000029,-0.25639999999999996,0.147,0,-0.15999999999999998,0.2951,0,0,0,0,0
14193,0,0.4883,0,0.0,0.0,0.728,0.0,0.7435,0.0,0.3644,0.0,0.7684,0,0.0,0,none,0,-1.3980000000000001,0.4096,0.0,-2.301,-0.059199999999999975,0.0339,0,0.31,0.5719,0,0,0,0,0
14194,0,0.8187,0,0.0,0.0,0.9976,0.0,1.6389,0.0,1.6417,0.0,1.1596,0,0.0,0,none,0,0.8954,0.2623,0.0,2.2934,0.33039999999999997,0.1895,0,0.3912,0.7217,0,0,0,0,0
14195,0,2.4654,0,0.3362,0.0,1.2031,0.0,1.1585,0.0,1.5505,0.0,1.5899,0,0.0,0,none,0,-0.48039999999999994,0.1407,0.0,-1.3758,1.6466999999999998,0.9447,0,0.4303000000000001,0.7938,0,0,0,0,0
14196,0,0.7401,0,0.0,0.0,0.5866,0.0,1.2657,0.0,0.1757,0.0,0.593,0,0.0,0,none,0,0.10719999999999996,0.0313,0.0,0.5875999999999999,-1.7252999999999998,0.9897,0,-0.9969000000000001,1.8392,0,0,0,0,0
14197,0,0.8296,0,0.0,0.0,1.2086,0.0,1.2037,0.0,1.824,0.0,2.2777,0,0.0,0,none,0,-0.062000000000000055,0.0181,0.0,-0.16920000000000002,0.08950000000000002,0.0513,0,1.6846999999999999,3.1082,1,1,0,0,0
14198,0,0.7908,0,0.0,0.0,1.0958,0.0,0.6943,0.0,2.1888,0.0,2.1757,0,0.0,0,none,0,-0.5094,0.1492,0.0,-0.4473999999999999,-0.03880000000000006,0.0222,0,-0.10199999999999987,0.1881,0,0,0,0,0
14199,0,0.9458,0,0.0,0.0,0.0,0.0,1.437,0.0,1.3682,0.0,1.3441,0,0.0,0,none,0,0.7427,0.2176,0.0,1.2521,0.15500000000000003,0.0889,0,-0.8315999999999999,1.5342,0,0,0,0,0
14200,0,0.8449,0,0.2128,0.0,1.0661,0.0,1.119,0.0,0.459,0.0,1.4144,0,0.0,0,none,0,-0.31800000000000006,0.0931,0.0,-1.0607000000000002,-0.10089999999999999,0.0578,0,0.07030000000000003,0.1296,0,0,0,0,0
14201,0,0.3441,0,0.3362,0.0,1.1346,0.0,0.9186,0.0,0.1757,0.0,0.6184,0,0.0,0,none,0,-0.20040000000000002,0.0586,0.0,0.11760000000000004,-0.5007999999999999,0.2872,0,-0.7960000000000002,1.4685,0,0,0,0,0
14202,0,0.9706,0,0.0,0.0,0.3434,0.0,2.0084,0.0,0.0,0.0,1.1921,0,0.0,0,none,0,1.0897999999999999,0.3193,0.0,1.2902,0.6265000000000001,0.3594,0,0.5737,1.0584,0,0,0,0,0
14203,0,0.6357,0,0.0,0.0,1.6737,0.0,1.9485,0.0,0.5468,0.0,1.5078,0,0.0,0,none,0,-0.059900000000000064,0.0175,0.0,-1.1497,-0.3349,0.1921,0,0.3157000000000001,0.5824,0,0,0,0,0
14204,0,1.6415,0,0.0,0.0,0.7236,0.0,2.0617,0.0,0.7291,0.0,0.6416,0,0.0,0,none,0,0.11320000000000019,0.0331,0.0,0.17310000000000025,1.0057999999999998,0.577,0,-0.8662000000000001,1.598,0,0,0,0,0
14205,0,0.2273,0,0.0,0.0,0.3723,0.0,0.3548,0.0,0.4556,0.0,0.5416,0,0.0,0,none,0,-1.7069,0.5001,0.0,-1.8201000000000003,-1.4142,0.8113,0,-0.09999999999999998,0.1844,0,0,0,0,0
14206,0,0.2374,0,0.0,0.0,1.2627,0.0,1.1188,0.0,0.6379,0.0,0.9753,0,0.0,0,none,0,0.764,0.2238,0.0,2.4709000000000003,0.010099999999999998,0.0057,0,0.4337,0.8001,0,0,0,0,0
14207,0,0.5406,0,0.0,0.0,0.1668,0.0,0.5462,0.0,0.7291,0.0,0.5229,0,0.0,0,none,0,-0.5726,0.1677,0.0,-1.3366,0.30319999999999997,0.1739,0,-0.4523999999999999,0.8346,0,0,0,0,0
14208,0,0.691,0,0.0,0.0,1.1044,0.0,0.3461,0.0,0.7291,0.0,0.7202,0,0.0,0,none,0,-0.2001,0.0585,0.0,0.3725,0.15039999999999998,0.0862,0,0.19729999999999992,0.3639,0,0,0,0,0
14209,0,0.565,0,0.0,0.0,0.8503,0.0,0.7488,0.0,0.4556,0.0,0.6875,0,0.0,0,none,0,0.4027,0.1179,0.0,0.6028,-0.126,0.0722,0,-0.03269999999999995,0.0602,0,0,0,0,0
14210,0,0.6676,0,0.0,0.0,1.1942,0.0,0.6943,0.0,0.0,0.0,0.7449,0,0.0,0,none,0,-0.05449999999999999,0.0159,0.0,-0.4572,0.10260000000000002,0.0588,0,0.05740000000000001,0.1058,0,0,0,0,0
14211,0,0.6988,0,0.0,0.0,1.2423,0.0,1.9372,0.0,0.0,0.0,0.7792,0,0.0,0,none,0,1.2429000000000001,0.3642,0.0,1.2974,0.031200000000000006,0.0178,0,0.0343,0.0632,0,0,0,0,0
14212,0,0.6487,0,0.0,0.0,1.8792,0.0,0.0,0.0,0.7291,0.0,0.6282,0,0.0,0,none,0,0.0,0.0,0.0,0.0,-0.05009999999999992,0.0287,0,-0.15100000000000002,0.2785,0,0,0,0,0
14213,0,0.625,0,0.0,0.0,0.9628,0.0,0.6639,0.0,0.4556,0.0,0.6468,0,0.0,0,none,0,-1.2732999999999999,0.3731,0.0,-2.5162,-0.023700000000000054,0.0135,0,0.01860000000000006,0.0342,0,0,0,0,0
14214,0,0.3691,0,0.0,0.0,0.5946,0.0,0.9065,0.0,0.2732,0.0,0.761,0,0.0,0,none,0,0.24259999999999993,0.071,0.0,1.5158999999999998,-0.2559,0.1467,0,0.11419999999999997,0.2106,0,0,0,0,0
14215,0,0.351,0,0.0,0.0,0.4405,0.0,0.4941,0.0,0.3644,0.0,0.5605,0,0.0,0,none,0,-0.4124,0.1208,0.0,-0.6549999999999999,-0.018100000000000005,0.0103,0,-0.2005,0.3698,0,0,0,0,0
14216,0,0.3738,0,0.0,0.0,0.7147,0.0,0.975,0.0,0.5468,0.0,0.6519,0,0.0,0,none,0,0.4809,0.1408,0.0,0.8933,0.022800000000000042,0.013,0,0.09140000000000004,0.1685,0,0,0,0,0
14217,0,0.7503,0,0.0,0.0,0.5111,0.0,1.1685,0.0,0.1757,0.0,0.7664,0,0.0,0,none,0,0.19350000000000012,0.0566,0.0,-0.2873999999999999,0.37649999999999995,0.2159,0,0.11449999999999994,0.2112,0,0,0,0,0
14218,0,0.7509,0,0.0,0.0,0.8606,0.0,1.2657,0.0,0.3681,0.0,0.5209,0,0.0,0,none,0,0.09719999999999995,0.0284,0.0,-0.09630000000000016,0.0006000000000000449,0.0003,0,-0.24549999999999994,0.4529,0,0,0,0,0
14219,0,0.7839,0,0.0,0.0,1.1346,0.0,1.1188,0.0,2.0976,0.0,1.932,0,0.0,0,none,0,-0.14690000000000003,0.043,0.0,-0.24409999999999998,0.03300000000000003,0.0189,0,1.4110999999999998,2.6034,1,1,0,0,0
14220,0,0.7611,0,0.0,0.0,0.9291,0.0,0.7792,0.0,0.8227,0.0,0.4631,0,0.0,0,none,0,-0.3396,0.0994,0.0,-0.19269999999999998,-0.022800000000000042,0.013,0,-1.4688999999999999,2.71,1,1,0,0,0
14221,0,0.7076,0,0.0,0.0,1.2031,0.0,1.0301,0.0,0.1757,0.0,0.716,0,0.0,0,none,0,0.2509,0.0734,0.0,0.5905,-0.05349999999999999,0.0306,0,0.25289999999999996,0.4665,0,0,0,0,0
14222,0,0.4952,0,0.0,0.0,1.3854,0.0,1.5612,0.0,0.3644,0.0,0.7485,0,0.0,0,none,0,0.5310999999999999,0.1556,0.0,0.2801999999999999,-0.21240000000000003,0.1218,0,0.032500000000000084,0.0599,0,0,0,0,0
14223,0,5.1032,1,0.3362,0.0,0.6241,0.0,0.3433,0.0,0.4556,0.0,0.7757,0,0.25,1,low,0,-1.2179,0.3568,0.0,-1.7489999999999999,4.6080000000000005,2.6436,1,0.02719999999999989,0.0501,0,1,0,0,0
14224,0,0.3384,0,0.0,0.0,0.6331,0.0,1.0941,0.0,0.0,0.0,0.8094,0,0.0,0,none,0,0.7508000000000001,0.2199,0.0,1.9687000000000001,-4.7648,2.7335,1,0.03370000000000006,0.0621,0,1,0,0,0
14225,0,0.6088,0,0.0,0.0,1.0657,0.0,0.949,0.0,0.0,0.0,0.8656,0,0.0,0,none,0,-0.14510000000000012,0.0424,0.0,-0.8959000000000003,0.27040000000000003,0.1551,0,0.05620000000000003,0.1036,0,0,0,0,0
14226,0,0.6559,0,0.0,0.0,0.8517,0.0,0.5109,0.0,0.0,0.0,0.8292,0,0.0,0,none,0,-0.43809999999999993,0.1283,0.0,-0.2929999999999998,0.04710000000000003,0.027,0,-0.03639999999999999,0.0671,0,0,0,0,0
14227,0,0.4435,0,0.0,0.0,0.6732,0.0,0.5277,0.0,0.4556,0.0,0.9781,0,0.0,0,none,0,0.016799999999999926,0.0048,0.0,0.45489999999999986,-0.21240000000000003,0.1218,0,0.14889999999999992,0.2746,0,0,0,0,0
14228,0,0.5847,0,0.0,0.0,0.0,0.0,1.2066,0.0,0.2732,0.0,1.3708,0,0.0,0,none,0,0.6789,0.1989,0.0,0.6621,0.1412,0.0809,0,0.39270000000000005,0.7244,0,0,0,0,0
14229,0,0.6465,0,0.0,0.0,0.3723,0.0,0.6728,0.0,0.7291,0.0,0.3908,0,0.0,0,none,0,-0.5337999999999999,0.1563,0.0,-1.2127,0.061799999999999966,0.0354,0,-0.98,1.808,0,0,0,0,0
14230,0,0.1737,0,0.0,0.0,1.0958,0.0,1.343,0.0,0.6379,0.0,1.2025,0,0.0,0,none,0,0.6702,0.1963,0.0,1.204,-0.4728,0.2712,0,0.8116999999999999,1.4975,0,0,0,0,0
14231,0,0.675,0,0.0,0.0,0.6463,0.0,0.589,0.0,0.0,0.0,0.8827,0,0.0,0,none,0,-0.754,0.2209,0.0,-1.4242,0.5013000000000001,0.2875,0,-0.31979999999999986,0.5899,0,0,0,0,0
14232,0,0.5737,0,0.0,0.0,0.8941,0.0,0.4397,0.0,0.7291,0.0,0.7877,0,0.0,0,none,0,-0.1493,0.0437,0.0,0.6047,-0.10130000000000006,0.058,0,-0.09500000000000008,0.1752,0,0,0,0,0
14233,0,0.5396,0,0.8853,0.0,0.5778,0.0,1.5257,0.0,0.7291,0.0,0.776,0,0.0,0,none,0,1.086,0.3182,0.0,1.2353,-0.03410000000000002,0.0195,0,-0.011699999999999933,0.0215,0,0,0,0,0
14234,0,0.6933,0,0.0,0.0,1.4432,0.0,0.9462,0.0,0.0,0.0,0.729,0,0.0,0,none,0,-0.5795,0.1697,0.0,-1.6655000000000002,0.15370000000000006,0.0881,0,-0.04700000000000004,0.0866,0,0,0,0,0
14235,0,0.5522,0,0.0,0.0,1.3997,0.0,1.9485,0.0,0.4556,0.0,1.1387,0,0.0,0,none,0,1.0023,0.2936,0.0,1.5817999999999999,-0.1411,0.0809,0,0.40970000000000006,0.7558,0,0,0,0,0
14236,0,0.4022,0,0.3362,0.0,1.4786,0.0,1.4279,0.0,0.5468,0.0,0.6348,0,0.0,0,none,0,-0.5206,0.1525,0.0,-1.5229,-0.15000000000000002,0.086,0,-0.5039,0.9296,0,0,0,0,0
14237,0,0.7054,0,0.3362,0.0,0.8529,0.0,1.9485,0.0,0.2732,0.0,0.5005,0,0.0,0,none,0,0.5206,0.1525,0.0,1.0412,0.3032,0.1739,0,-0.13430000000000009,0.2477,0,0,0,0,0
14238,0,2.0115,0,0.3362,0.0,0.0,0.0,1.479,0.0,1.0045,0.0,1.1581,0,0.0,0,none,0,-0.4694999999999998,0.1375,0.0,-0.9900999999999998,1.3060999999999998,0.7492,0,0.6576,1.2132,0,0,0,0,0
14239,0,0.9144,0,0.0,0.0,1.2716,0.0,1.2122,0.0,0.1757,0.0,1.4631,0,0.0,0,none,0,-0.26680000000000015,0.0781,0.0,0.20269999999999966,-1.0970999999999997,0.6293,0,0.30500000000000016,0.5626,0,0,0,0,0
14240,0,0.9939,0,0.0,0.0,1.2031,0.0,1.6888,0.0,0.6379,0.0,1.2253,0,0.0,0,none,0,0.47660000000000013,0.1396,0.0,0.7434000000000003,0.07950000000000002,0.0455,0,-0.2378,0.4386,0,0,0,0,0
14241,0,0.5582,0,0.0,0.0,0.6567,0.0,0.5846,0.0,0.0,0.0,0.6564,0,0.0,0,none,0,-1.1042,0.3235,0.0,-1.5808000000000002,-0.4357,0.2499,0,-0.5689000000000001,1.0495,0,0,0,0,0
14242,0,0.5051,0,0.0,0.0,0.9786,0.0,1.238,0.0,0.7291,0.0,0.8174,0,0.0,0,none,0,0.6534,0.1914,0.0,1.7576,-0.053100000000000036,0.0304,0,0.16100000000000003,0.297,0,0,0,0,0
14243,0,0.4812,0,0.7618,0.0,1.1963,0.0,0.6943,0.0,0.3644,0.0,0.6741,0,0.0,0,none,0,-0.5437,0.1592,0.0,-1.1970999999999998,-0.023899999999999977,0.0136,0,-0.14329999999999998,0.2643,0,0,0,0,0
14244,0,9.3943,1,0.2128,0.0,0.5866,0.0,0.9452,0.0,0.1757,0.0,0.5051,0,0.25,1,low,0,0.2509,0.0734,0.0,0.7946,8.9131,5.1134,1,-0.16900000000000004,0.3117,0,1,0,0,0
14245,0,0.6082,0,0.0,0.0,1.6692,0.0,1.2037,0.0,0.1757,0.0,1.2483,0,0.0,0,none,0,0.25849999999999995,0.0757,0.0,0.00759999999999994,-8.7861,5.0406,1,0.7432,1.3711,0,1,0,0,0
14246,0,0.6594,0,0.0,0.0,0.2713,0.0,1.6476,0.0,0.7291,0.0,0.6227,0,0.0,0,none,0,0.44389999999999996,0.13,0.0,0.1854,0.05120000000000002,0.0293,0,-0.6255999999999999,1.1541,0,0,0,0,0
14247,0,0.2011,0,0.0,0.0,1.0644,0.0,0.854,0.0,0.7291,0.0,0.6758,0,0.0,0,none,0,-0.7936,0.2325,0.0,-1.2374999999999998,-0.4583,0.2629,0,0.053099999999999925,0.0979,0,0,0,0,0
14248,0,0.4689,0,0.0,0.0,0.8332,0.0,1.1363,0.0,0.2772,0.0,0.763,0,0.0,0,none,0,0.2823000000000001,0.0826,0.0,1.0759,0.2678,0.1536,0,0.08720000000000006,0.1608,0,0,0,0,0
14249,0,0.454,0,0.0,0.0,1.1257,0.0,0.8641,0.0,0.6379,0.0,0.714,0,0.0,0,none,0,-0.2722000000000001,0.0797,0.0,-0.5545000000000002,-0.014899999999999969,0.0085,0,-0.049000000000000044,0.0903,0,0,0,0,0
14250,0,0.6523,0,0.0,0.0,0.5513,0.0,0.4922,0.0,0.0,0.0,0.8963,0,0.0,0,none,0,-0.37189999999999995,0.1089,0.0,-0.09969999999999984,0.19829999999999998,0.1137,0,0.18230000000000002,0.3363,0,0,0,0,0
14251,0,0.4954,0,0.0,0.0,2.1745,0.0,1.9485,0.0,0.4556,0.0,0.5179,0,0.0,0,none,0,1.4563,0.4267,0.0,1.8281999999999998,-0.15689999999999998,0.0899,0,-0.37839999999999996,0.6981,0,0,0,0,0
14252,0,0.8683,0,0.0,0.0,1.0047,0.0,0.9975,0.0,0.5468,0.0,0.5997,0,0.0,0,none,0,-0.9509999999999998,0.2786,0.0,-2.4072999999999998,0.37289999999999995,0.2139,0,0.08179999999999998,0.1508,0,0,0,0,0
14253,0,1.1003,0,0.0,0.0,0.514,0.0,0.2699,0.0,0.5468,0.0,0.3584,0,0.0,0,none,0,-0.7276,0.2131,0.0,0.22339999999999982,0.2320000000000001,0.133,0,-0.24130000000000001,0.4451,0,0,0,0,0
14254,0,0.6938,0,0.0,0.0,0.9976,0.0,1.9372,0.0,0.0,0.0,0.6184,0,0.0,0,none,0,1.6673,0.4885,0.0,2.3949,-0.4065000000000001,0.2331,0,0.25999999999999995,0.4796,0,0,0,0,0
14255,0,0.6326,0,0.0,0.0,1.9476,0.0,0.0,0.0,0.0,0.0,0.8288,0,0.0,0,none,0,0.0,0.0,0.0,0.0,-0.06119999999999992,0.035,0,0.21040000000000003,0.3881,0,0,0,0,0
14256,0,0.6219,0,0.0,0.0,1.1955,0.0,0.5903,0.0,0.5468,0.0,0.6598,0,0.0,0,none,0,-1.3469,0.3946,0.0,-3.0141999999999998,-0.010700000000000043,0.0061,0,-0.16899999999999993,0.3117,0,0,0,0,0
14257,0,0.496,0,0.0,0.0,1.5006,0.0,0.6094,0.0,0.7291,0.0,0.7731,0,0.0,0,none,0,0.019100000000000006,0.0055,0.0,1.366,-0.1259,0.0722,0,0.11329999999999996,0.2089,0,0,0,0,0
14258,0,0.3497,0,0.0,0.0,1.3582,0.0,0.325,0.0,0.7291,0.0,0.4905,0,0.0,0,none,0,-0.28440000000000004,0.0833,0.0,-0.30350000000000005,-0.14629999999999999,0.0839,0,-0.2826,0.5213,0,0,0,0,0
14259,0,0.4685,0,0.0,0.0,0.8015,0.0,0.8641,0.0,0.3681,0.0,0.5577,0,0.0,0,none,0,0.5390999999999999,0.1579,0.0,0.8234999999999999,0.11880000000000002,0.0681,0,0.06719999999999998,0.1239,0,0,0,0,0
14260,0,0.2187,0,0.8853,0.0,0.7636,0.0,0.8352,0.0,0.182,0.0,0.8536,0,0.0,0,none,0,-0.028899999999999926,0.0084,0.0,-0.5679999999999998,-0.24980000000000002,0.1432,0,0.29590000000000005,0.5458,0,0,0,0,0
14261,0,0.3981,0,0.8853,0.0,1.5693,0.0,1.2885,0.0,0.7291,0.0,0.7445,0,0.0,0,none,0,0.4532999999999999,0.1328,0.0,0.48219999999999985,0.1794,0.1029,0,-0.10909999999999997,0.2012,0,0,0,0,0
14262,0,0.3404,0,0.3362,0.0,0.4841,0.0,1.2474,0.0,0.2732,0.0,0.6051,0,0.0,0,none,0,-0.041099999999999914,0.012,0.0,-0.49439999999999984,-0.05770000000000003,0.033,0,-0.13940000000000008,0.2571,0,0,0,0,0
14263,0,0.7016,0,0.0,0.0,1.2091,0.0,0.9095,0.0,0.2732,0.0,0.5121,0,0.0,0,none,0,-0.3379000000000001,0.0989,0.0,-0.2968000000000002,0.3612,0.2072,0,-0.09299999999999997,0.1715,0,0,0,0,0
14264,0,0.4138,0,0.7618,0.0,1.3372,0.0,0.8111,0.0,0.1757,0.0,0.6863,0,0.0,0,none,0,-0.09839999999999993,0.0287,0.0,0.23950000000000016,-0.2878,0.165,0,0.17420000000000002,0.3213,0,0,0,0,0
14265,0,0.2184,0,0.0,0.0,1.9851,0.0,1.2037,0.0,0.5468,0.0,0.6232,0,0.0,0,none,0,0.39259999999999995,0.115,0.0,0.4909999999999999,-0.1954,0.112,0,-0.06310000000000004,0.1163,0,0,0,0,0
14266,0,0.4058,0,0.0,0.0,0.9673,0.0,0.8129,0.0,0.1757,0.0,0.6156,0,0.0,0,none,0,-0.39080000000000004,0.1144,0.0,-0.7834,0.18739999999999998,0.1074,0,-0.00759999999999994,0.0139,0,0,0,0,0
14267,0,4.8127,1,0.3362,0.0,0.0,0.0,1.503,0.0,0.459,0.0,0.4968,0,0.25,1,low,0,0.6900999999999999,0.2022,0.0,1.0809,4.4069,2.5282,1,-0.11880000000000002,0.2191,0,1,0,0,0
14268,0,0.5264,0,0.0,0.0,0.5748,0.0,1.577,0.0,0.1863,0.0,0.1462,0,0.0,0,none,0,0.07400000000000007,0.0216,0.0,-0.6160999999999999,-4.286300000000001,2.459,0,-0.3506,0.6468,0,0,0,0,0
14269,0,0.4571,0,0.0,0.0,0.6551,0.0,1.0067,0.0,0.1757,0.0,0.3833,0,0.0,0,none,0,-0.5703,0.167,0.0,-0.6443000000000001,-0.06929999999999997,0.0397,0,0.23709999999999998,0.4374,0,0,0,0,0
14270,0,0.4835,0,0.0,0.0,0.4237,0.0,0.8268,0.0,0.3644,0.0,0.6859,0,0.0,0,none,0,-0.17989999999999995,0.0526,0.0,0.3904000000000001,0.02639999999999998,0.0151,0,0.3026,0.5582,0,0,0,0,0
14271,0,1.8808,0,0.0,0.0,1.3924,0.0,1.5612,0.0,0.5468,0.0,0.7809,0,0.0,0,none,0,0.7343999999999999,0.2151,0.0,0.9142999999999999,1.3973,0.8016,0,0.09500000000000008,0.1752,0,0,0,0,0
14272,0,1.0425,0,0.3362,0.0,0.5866,0.0,0.7249,0.0,0.3644,0.0,0.4623,0,0.0,0,none,0,-0.8362999999999999,0.245,0.0,-1.5707,-0.8383,0.4809,0,-0.31860000000000005,0.5877,0,0,0,0,0
14273,0,0.9748,0,0.0,0.0,1.2031,0.0,1.141,0.0,0.1757,0.0,0.6509,0,0.0,0,none,0,0.4161,0.1219,0.0,1.2524,-0.06769999999999998,0.0388,0,0.18860000000000005,0.3479,0,0,0,0,0
14274,0,1.4033,0,0.0,0.0,1.3677,0.0,3.0928,1.0,0.0,0.0,0.6202,0,0.5,1,low,0,1.9518,0.5719,0.0,1.5356999999999998,0.4285,0.2458,0,-0.03070000000000006,0.0565,0,0,0,0,0
14275,0,0.6499,0,0.0,0.0,1.0572,0.0,1.3531,0.0,0.0,0.0,0.6975,0,0.0,0,none,0,-1.7397,0.5097,0.0,-3.6915,-0.7534,0.4322,0,0.07730000000000004,0.1425,0,0,0,0,0
14276,0,0.2217,0,0.0,0.0,1.0163,0.0,0.6424,0.0,0.4556,0.0,0.7256,0,0.0,0,none,0,-0.7107,0.2082,0.0,1.029,-0.4282,0.2456,0,0.028100000000000014,0.0518,0,0,0,0,0
14277,0,0.6718,0,0.0,0.0,1.1942,0.0,1.1116,0.0,0.0,0.0,0.6642,0,0.0,0,none,0,0.46919999999999995,0.1374,0.0,1.1799,0.45009999999999994,0.2582,0,-0.06140000000000001,0.1132,0,0,0,0,0
14278,0,0.5299,0,0.0,0.0,1.1257,0.0,0.6943,0.0,0.7291,0.0,0.7446,0,0.0,0,none,0,-0.4172999999999999,0.1222,0.0,-0.8864999999999998,-0.14189999999999992,0.0813,0,0.08040000000000003,0.1482,0,0,0,0,0
14279,0,0.6582,0,0.0,0.0,0.8517,0.0,1.0187,0.0,0.7291,0.0,0.7284,0,0.0,0,none,0,0.3243999999999999,0.095,0.0,0.7416999999999998,0.12829999999999997,0.0735,0,-0.016199999999999992,0.0298,0,0,0,0,0
14280,0,0.6573,0,0.0,0.0,0.7347,0.0,1.477,0.0,0.0,0.0,0.9088,0,0.0,0,none,0,0.45830000000000015,0.1342,0.0,0.13390000000000024,-0.0009000000000000119,0.0004,0,0.1804,0.3327,0,0,0,0,0
14281,0,0.6415,0,0.0,0.0,1.6737,0.0,1.2885,0.0,0.0,0.0,0.7137,0,0.0,0,none,0,-0.1885000000000001,0.0551,0.0,-0.6468000000000003,-0.015800000000000036,0.009,0,-0.19510000000000005,0.3599,0,0,0,0,0
14282,0,0.7677,0,0.0,0.0,0.7574,0.0,1.0339,0.0,0.1757,0.0,0.5475,0,0.0,0,none,0,-0.25459999999999994,0.0745,0.0,-0.06609999999999983,0.1262000000000001,0.0723,0,-0.16620000000000001,0.3065,0,0,0,0,0
14283,0,0.6415,0,0.0,0.0,1.1761,0.0,1.0004,0.0,0.2732,0.0,0.8608,0,0.0,0,none,0,-0.033500000000000085,0.0097,0.0,0.22109999999999985,-0.1262000000000001,0.0723,0,0.3133,0.5779,0,0,0,0,0
14284,0,0.6646,0,0.0,0.0,0.2353,0.0,0.4941,0.0,0.0,0.0,0.6295,0,0.0,0,none,0,-0.5063,0.1483,0.0,-0.4727999999999999,0.02310000000000001,0.0132,0,-0.23130000000000006,0.4267,0,0,0,0,0
14285,0,0.588,0,0.0,0.0,1.5367,0.0,1.2037,0.0,0.0,0.0,0.681,0,0.0,0,none,0,0.7096,0.2079,0.0,1.2159,-0.0766,0.0439,0,0.0515000000000001,0.0949,0,0,0,0,0
14286,0,3.0118,1,0.2128,0.0,1.7276,0.0,0.8641,0.0,0.3644,0.0,0.362,0,0.25,1,low,0,-0.3396,0.0994,0.0,-1.0492,2.4238,1.3905,0,-0.31900000000000006,0.5885,0,0,0,0,0
14287,0,0.6068,0,0.0,0.0,1.7706,0.0,1.2037,0.0,0.0,0.0,0.545,0,0.0,0,none,0,0.3396,0.0994,0.0,0.6792,-2.4050000000000002,1.3797,0,0.18300000000000005,0.3375,0,0,0,0,0
14288,0,0.2792,0,0.0,0.0,2.2209,0.0,0.949,0.0,0.7291,0.0,0.4453,0,0.0,0,none,0,-0.25470000000000004,0.0746,0.0,-0.5943,-0.3276,0.1879,0,-0.09970000000000007,0.1839,0,0,0,0,0
14289,0,0.6579,0,0.0,0.0,0.3849,0.0,0.579,0.0,0.7291,0.0,0.5729,0,0.0,0,none,0,-0.37,0.1083,0.0,-0.11529999999999996,0.37870000000000004,0.2172,0,0.1276,0.2353,0,0,0,0,0
14290,0,2.4204,0,0.0,0.0,0.9264,0.0,2.6424,0.0,0.2732,0.0,1.1874,0,0.0,0,none,0,2.0633999999999997,0.6046,0.0,2.4334,1.7624999999999997,1.0111,0,0.6145,1.1337,0,0,0,0,0
14291,0,0.6795,0,0.0,0.0,1.4793,0.0,1.4279,0.0,0.2732,0.0,0.4885,0,0.0,0,none,0,-1.2145,0.3558,0.0,-3.2779,-1.7409,0.9987,0,-0.6989000000000001,1.2894,0,0,0,0,0
