window,label,max_zscore,mean_zscore,is_anomaly,sig_key,z_byte_volume,z_bwd_byte_volume,z_flow_bytes_per_s,z_flow_packets_per_s,z_avg_packet_size
17978,1,1.0602,0.3979,0,s1,0.2949,0.0519,0.3422,0.2402,1.0602
17979,1,1.0433,0.3459,0,s1,0.2929,0.0519,0.3267,0.0148,1.0433
17980,1,1.0223,0.3529,0,s1,0.2937,0.0519,0.324,0.0728,1.0223
17981,1,1.047,0.3656,0,s1,0.2933,0.0519,0.3176,0.1181,1.047
17982,1,1.0372,0.3853,0,s1,0.2939,0.0519,0.3396,0.204,1.0372
17983,1,1.0602,0.3845,0,s1,0.2949,0.0519,0.3379,0.1775,1.0602
17984,1,1.0481,0.3682,0,s1,0.2937,0.0519,0.3335,0.114,1.0481
17985,1,1.0602,0.4087,0,s1,0.2949,0.0519,0.3457,0.2908,1.0602
17986,1,1.0402,0.3713,0,s1,0.2937,0.0519,0.3089,0.1618,1.0402
17987,1,0.9733,0.386,0,s1,0.291,0.0518,0.3239,0.2899,0.9733
17988,1,1.0597,0.4591,0,s1,0.2948,0.0519,0.3619,0.527,1.0597
17989,1,1.0469,0.3808,0,s1,0.2944,0.0519,0.3317,0.1792,1.0469
17990,1,1.0602,0.3468,0,s1,0.2949,0.0519,0.3258,0.0012,1.0602
17991,1,1.0473,0.3608,0,s1,0.2942,0.0519,0.3249,0.0859,1.0473
17992,1,1.0032,0.3337,0,s1,0.2911,0.0518,0.3115,0.0107,1.0032
17993,1,1.0602,0.3683,0,s1,0.2949,0.0519,0.3177,0.1168,1.0602
17994,1,0.6477,0.2944,0,s1,0.1549,0.0315,0.3685,0.6477,0.2692
17995,1,0.8321,0.2991,0,s1,0.2853,0.0517,0.2949,0.0313,0.8321
17996,1,1.051,0.4091,0,s1,0.2944,0.0519,0.3464,0.302,1.051
17997,1,1.0514,0.3908,0,s1,0.2943,0.0519,0.3362,0.2203,1.0514
17998,1,1.0602,0.4275,0,s1,0.2949,0.0519,0.2959,0.4348,1.0602
17999,1,1.0487,0.3952,0,s1,0.2944,0.0519,0.337,0.2439,1.0487
18000,1,1.0475,0.3452,0,s1,0.2941,0.0519,0.3185,0.0141,1.0475
18001,1,1.0381,0.3556,0,s1,0.2938,0.0519,0.316,0.0782,1.0381
18002,1,1.0152,0.3935,0,s1,0.293,0.0519,0.3296,0.278,1.0152
18003,1,1.0395,0.3948,0,s1,0.2935,0.0519,0.2954,0.2938,1.0395
18004,1,1.0402,0.3637,0,s1,0.2934,0.0519,0.3178,0.1152,1.0402
18005,1,1.0597,0.392,0,s1,0.2948,0.0519,0.3404,0.2133,1.0597
18006,1,1.0607,0.3893,0,s1,0.2949,0.0519,0.3395,0.1997,1.0607
18007,1,1.0602,0.3543,0,s1,0.2948,0.0519,0.3283,0.0364,1.0602
18008,1,1.0401,0.3874,0,s1,0.2932,0.0519,0.3354,0.2164,1.0401
18009,1,1.0602,0.3476,0,s1,0.2949,0.0519,0.3261,0.0051,1.0602
18010,1,1.0399,0.3973,0,s1,0.2935,0.0519,0.3434,0.2579,1.0399
18011,1,1.0607,0.3721,0,s1,0.2949,0.0519,0.3164,0.1364,1.0607
18012,1,1.0458,0.3756,0,s1,0.2944,0.0519,0.3359,0.1498,1.0458
18013,1,1.0387,0.3942,0,s1,0.2925,0.0519,0.3424,0.2453,1.0387
18014,1,1.0294,0.3838,0,s1,0.2937,0.0519,0.3349,0.209,1.0294
18015,1,0.3405,0.1436,0,s1,0.0599,0.0445,0.3405,0.226,0.0472
18016,0,0.6633,0.266,0,s1,0.0441,0.0358,0.3182,0.6633,0.2686
18017,0,0.6906,0.3839,0,s1,0.2055,0.0402,0.3544,0.6906,0.6289
18018,1,0.4167,0.1495,0,s1,0.0983,0.0478,0.0076,0.4167,0.1769
18019,1,0.9905,0.4315,0,s1,0.2913,0.0518,0.2637,0.5601,0.9905
18020,1,1.0602,0.3487,0,s1,0.2949,0.0519,0.3264,0.0102,1.0602
18021,1,1.0332,0.3512,0,s1,0.2935,0.0519,0.3143,0.0633,1.0332
18022,1,1.0602,0.3527,0,s1,0.2949,0.0519,0.3235,0.0329,1.0602
18023,1,1.0505,0.3666,0,s1,0.2938,0.0519,0.3328,0.104,1.0505
18024,1,1.0494,0.3885,0,s1,0.2942,0.0519,0.3353,0.2118,1.0494
18025,1,1.0602,0.3865,0,s1,0.2949,0.0519,0.3385,0.1869,1.0602
18026,1,1.0514,0.352,0,s1,0.2936,0.0519,0.3229,0.0404,1.0514
18027,1,1.0602,0.3882,0,s1,0.2949,0.0519,0.3391,0.1947,1.0602
18028,1,1.015,0.3805,0,s1,0.2927,0.0518,0.3396,0.2036,1.015
18029,1,0.9985,0.3341,0,s1,0.292,0.0518,0.3053,0.0229,0.9985
18030,1,1.0203,0.3377,0,s1,0.293,0.0519,0.3157,0.0074,1.0203
18031,1,1.0086,0.3795,0,s1,0.2932,0.0518,0.3231,0.221,1.0086
18032,1,1.0207,0.3561,0,s1,0.2928,0.0519,0.3188,0.0965,1.0207
18033,1,1.0485,0.3593,0,s1,0.2943,0.0519,0.3134,0.0884,1.0485
18034,1,1.0123,0.3903,0,s1,0.2922,0.0518,0.331,0.264,1.0123
18035,1,1.0383,0.3752,0,s1,0.2937,0.0519,0.3076,0.1844,1.0383
18036,1,1.0107,0.3619,0,s1,0.2924,0.0518,0.3024,0.1524,1.0107
18037,1,1.011,0.3788,0,s1,0.292,0.0518,0.3307,0.2087,1.011
18038,1,1.0136,0.5098,0,s1,0.2917,0.0519,0.2551,0.9366,1.0136
18039,1,0.7054,0.328,0,s1,0.2685,0.0504,0.3361,0.2797,0.7054
18040,1,0.4006,0.2405,0,s1,0.3012,0.0458,0.3267,0.4006,0.128
18041,1,1.0348,0.3739,0,s1,0.2937,0.0519,0.3011,0.1881,1.0348
18042,1,1.0314,0.386,0,s1,0.2936,0.0519,0.3274,0.2258,1.0314
18043,1,1.0597,0.3694,0,s1,0.2948,0.0519,0.3331,0.1073,1.0597
18044,1,1.0602,0.3905,0,s1,0.2949,0.0519,0.3398,0.2058,1.0602
18045,1,1.0602,0.3759,0,s1,0.2949,0.0519,0.3352,0.1375,1.0602
18046,1,1.0597,0.3915,0,s1,0.2948,0.0519,0.3402,0.2107,1.0597
18047,1,1.0501,0.3931,0,s1,0.2938,0.0519,0.3414,0.2282,1.0501
18048,1,1.0349,0.3985,0,s1,0.294,0.0519,0.344,0.2675,1.0349
18049,1,1.0451,0.359,0,s1,0.2935,0.0519,0.3307,0.0737,1.0451
18050,1,1.0517,0.4362,0,s1,0.2943,0.0519,0.2876,0.4956,1.0517
18051,1,1.0597,0.4687,0,s1,0.2948,0.0519,0.365,0.5722,1.0597
18052,1,1.0597,0.3913,0,s1,0.2948,0.0519,0.3092,0.2407,1.0597
18053,1,1.0476,0.3723,0,s1,0.2943,0.0519,0.3348,0.133,1.0476
18054,1,1.0602,0.3516,0,s1,0.2949,0.0519,0.3239,0.0272,1.0602
18055,1,1.0186,0.3876,0,s1,0.293,0.0519,0.3283,0.2464,1.0186
18056,1,1.0485,0.3976,0,s1,0.2942,0.0519,0.3374,0.2561,1.0485
18057,1,1.0371,0.4021,0,s1,0.2939,0.0519,0.345,0.2825,1.0371
18058,1,1.0602,0.3888,0,s1,0.2949,0.0519,0.3102,0.2269,1.0602
18059,1,1.0316,0.3792,0,s1,0.2932,0.0518,0.3331,0.1861,1.0316
18060,1,0.5804,0.3133,0,s1,0.2449,0.0501,0.3433,0.3478,0.5804
18061,1,0.6429,0.241,0,s1,0.1485,0.0386,0.3353,0.6429,0.0396
18062,1,1.0263,0.3732,0,s1,0.2931,0.0519,0.3366,0.1583,1.0263
18063,1,1.0588,0.3697,0,s1,0.2948,0.0519,0.3163,0.1267,1.0588
18064,1,1.0399,0.3761,0,s1,0.2943,0.0519,0.329,0.1655,1.0399
18065,1,1.0303,0.3826,0,s1,0.2934,0.0519,0.3352,0.2024,1.0303
18066,1,1.0602,0.3697,0,s1,0.2949,0.0519,0.3332,0.1084,1.0602
18067,1,1.0472,0.3765,0,s1,0.2944,0.0519,0.3362,0.1526,1.0472
18068,1,1.0434,0.3877,0,s1,0.2935,0.0519,0.3401,0.2096,1.0434
18069,1,1.0354,0.371,0,s1,0.2937,0.0519,0.3245,0.1494,1.0354
18070,1,1.029,0.3672,0,s1,0.2929,0.0519,0.3106,0.1514,1.029
18071,1,1.0152,0.3563,0,s1,0.2922,0.0519,0.3256,0.0967,1.0152
18072,1,1.034,0.3905,0,s1,0.2935,0.0519,0.3359,0.2373,1.034
18073,1,1.0242,0.3936,0,s1,0.2934,0.0519,0.3335,0.2649,1.0242
18074,1,1.0385,0.3781,0,s1,0.2937,0.0519,0.3326,0.1738,1.0385
18075,1,1.0343,0.3824,0,s1,0.2937,0.0519,0.2875,0.2445,1.0343
18076,1,1.0018,0.3776,0,s1,0.2918,0.0519,0.3166,0.2261,1.0018
18077,1,1.0478,0.4687,0,s1,0.2943,0.0519,0.2798,0.6695,1.0478
18078,1,1.054,0.4057,0,s1,0.2945,0.0519,0.3452,0.2828,1.054
18079,1,1.0462,0.3561,0,s1,0.2935,0.0519,0.3297,0.0594,1.0462
18080,1,1.0597,0.3887,0,s1,0.2948,0.0519,0.3393,0.1977,1.0597
18081,1,1.0179,0.3772,0,s1,0.2932,0.0518,0.3285,0.1945,1.0179
18082,1,0.5596,0.2331,0,s1,0.2315,0.0503,0.083,0.2409,0.5596
18083,0,0.6707,0.3287,0,s1,0.1004,0.0334,0.3248,0.6707,0.514
18084,0,0.272,0.1641,0,s1,0.0865,0.0501,0.1797,0.2323,0.272
18085,1,0.8344,0.3627,0,s1,0.2731,0.0513,0.3318,0.3228,0.8344
18086,1,1.027,0.3818,0,s1,0.2943,0.0519,0.3383,0.1973,1.027
18087,1,1.0602,0.3857,0,s1,0.2949,0.0519,0.3383,0.183,1.0602
18088,1,1.0607,0.3941,0,s1,0.2949,0.0519,0.341,0.2222,1.0607
18089,1,1.0593,0.3678,0,s1,0.2948,0.0519,0.3178,0.115,1.0593
18090,1,1.0602,0.3487,0,s1,0.2949,0.0519,0.3264,0.0099,1.0602
18091,1,1.0602,0.4166,0,s1,0.2948,0.0519,0.3,0.3761,1.0602
18092,1,1.0602,0.3545,0,s1,0.2949,0.0519,0.3283,0.0372,1.0602
18093,1,1.0583,0.3992,0,s1,0.2948,0.0519,0.3418,0.2492,1.0583
18094,1,1.0597,0.3906,0,s1,0.2948,0.0519,0.3094,0.2373,1.0597
18095,1,1.0367,0.3738,0,s1,0.2943,0.0519,0.3357,0.1502,1.0367
18096,1,1.0602,0.4083,0,s1,0.2949,0.0519,0.3455,0.2889,1.0602
18097,1,1.0602,0.3769,0,s1,0.2949,0.0519,0.3145,0.163,1.0602
18098,1,1.0602,0.3611,0,s1,0.2949,0.0519,0.3204,0.0779,1.0602
18099,1,1.0597,0.3916,0,s1,0.2948,0.0519,0.3402,0.2115,1.0597
18100,1,1.0602,0.3618,0,s1,0.2949,0.0519,0.3306,0.0716,1.0602
18101,1,1.0602,0.3993,0,s1,0.2948,0.0519,0.3427,0.2468,1.0602
18102,1,1.0417,0.394,0,s1,0.294,0.0519,0.3422,0.2401,1.0417
18103,1,1.0582,0.3912,0,s1,0.2945,0.0519,0.3402,0.2114,1.0582
18104,1,1.0602,0.4062,0,s1,0.2949,0.0519,0.3449,0.2793,1.0602
18105,1,0.2777,0.1181,0,s1,0.0988,0.0497,0.0531,0.2777,0.1114
18106,1,0.5622,0.2432,0,s1,0.0831,0.0489,0.342,0.5622,0.1797
18107,1,1.0134,0.364,0,s1,0.2921,0.0519,0.3281,0.1345,1.0134
18108,1,0.8867,0.3552,0,s1,0.2901,0.0517,0.3126,0.2348,0.8867
18109,1,1.0462,0.3998,0,s1,0.2941,0.0519,0.336,0.2708,1.0462
18110,1,1.0376,0.3566,0,s1,0.2937,0.0519,0.3235,0.0765,1.0376
18111,1,1.0386,0.3994,0,s1,0.2937,0.0519,0.3004,0.3123,1.0386
18112,1,1.0432,0.3823,0,s1,0.2938,0.0519,0.3383,0.1845,1.0432
18113,1,1.0404,0.3931,0,s1,0.2935,0.0519,0.3354,0.2445,1.0404
18114,1,0.8305,0.308,0,s1,0.2715,0.0518,0.3084,0.0778,0.8305
18115,1,1.0573,0.4021,0,s1,0.2948,0.0519,0.3427,0.2639,1.0573
18116,1,1.0049,0.3809,0,s1,0.2912,0.0519,0.3269,0.2298,1.0049
18117,1,1.048,0.3663,0,s1,0.2944,0.0519,0.3328,0.1044,1.048
18118,1,1.0226,0.3377,0,s1,0.2928,0.0519,0.3098,0.0113,1.0226
18119,1,1.0268,0.3823,0,s1,0.2938,0.0519,0.3337,0.2052,1.0268
18120,1,1.0212,0.3858,0,s1,0.2923,0.0519,0.3319,0.2315,1.0212
18121,1,1.0392,0.3634,0,s1,0.2938,0.0519,0.3313,0.1008,1.0392
18122,1,1.0333,0.3534,0,s1,0.2937,0.0519,0.3235,0.0648,1.0333
18123,1,1.0469,0.359,0,s1,0.2942,0.0519,0.3047,0.0975,1.0469
18124,1,1.0429,0.3893,0,s1,0.2939,0.0519,0.3338,0.2242,1.0429
18125,1,1.0352,0.3525,0,s1,0.2936,0.0519,0.318,0.0638,1.0352
18126,1,1.0376,0.3591,0,s1,0.2938,0.0519,0.3073,0.1048,1.0376
18127,1,0.6925,0.2353,0,s1,0.2379,0.0509,0.1271,0.0681,0.6925
18128,1,0.7397,0.3543,0,s1,0.2003,0.051,0.3549,0.4256,0.7397
18129,1,1.0602,0.3867,0,s1,0.2949,0.0519,0.3386,0.1877,1.0602
18130,1,1.0602,0.3902,0,s1,0.2949,0.0519,0.3397,0.2041,1.0602
18131,1,1.0477,0.3697,0,s1,0.2934,0.0519,0.334,0.1216,1.0477
18132,1,1.0607,0.3908,0,s1,0.2949,0.0519,0.34,0.2064,1.0607
18133,1,1.0406,0.3545,0,s1,0.2936,0.0519,0.3098,0.0768,1.0406
18134,1,1.0487,0.377,0,s1,0.2941,0.0519,0.3072,0.1831,1.0487
18135,1,1.0593,0.3946,0,s1,0.2948,0.0519,0.3408,0.2263,1.0593
18136,1,1.0506,0.3602,0,s1,0.2937,0.0519,0.3199,0.0851,1.0506
18137,1,1.0602,0.4011,0,s1,0.2949,0.0519,0.3432,0.2554,1.0602
18138,1,1.0602,0.4238,0,s1,0.2948,0.0519,0.2973,0.415,1.0602
18139,1,1.0597,0.4123,0,s1,0.2948,0.0519,0.3015,0.3537,1.0597
18140,1,1.0602,0.389,0,s1,0.2949,0.0519,0.3393,0.1985,1.0602
18141,1,1.0602,0.3945,0,s1,0.2949,0.0519,0.3411,0.2242,1.0602
18142,1,1.0173,0.3401,0,s1,0.291,0.0517,0.3265,0.0141,1.0173
18143,1,1.0404,0.3869,0,s1,0.2932,0.0519,0.3049,0.244,1.0404
18144,1,1.0494,0.3888,0,s1,0.2938,0.0519,0.3397,0.2093,1.0494
18145,1,1.0602,0.3485,0,s1,0.2949,0.0519,0.325,0.0104,1.0602
18146,1,1.0602,0.3546,0,s1,0.2949,0.0519,0.3283,0.0379,1.0602
18147,1,1.0602,0.3606,0,s1,0.2949,0.0519,0.3302,0.0658,1.0602
18148,1,0.4826,0.2611,0,s1,0.2339,0.0503,0.3033,0.2356,0.4826
18149,0,0.7028,0.3291,0,s1,0.0983,0.0456,0.3732,0.7028,0.4256
18150,1,0.8953,0.3506,0,s1,0.2869,0.0517,0.3084,0.2109,0.8953
18151,1,1.0309,0.3622,0,s1,0.2931,0.0519,0.3111,0.1241,1.0309
18152,1,1.0441,0.3479,0,s1,0.294,0.0519,0.3211,0.0284,1.0441
18153,1,1.0597,0.3719,0,s1,0.2948,0.0519,0.3163,0.1369,1.0597
18154,1,1.0483,0.4015,0,s1,0.2945,0.0519,0.3045,0.3081,1.0483
18155,1,1.0441,0.3974,0,s1,0.2939,0.0519,0.3368,0.2604,1.0441
18156,1,1.0602,0.3899,0,s1,0.2949,0.0519,0.3396,0.2028,1.0602
18157,1,1.0512,0.3647,0,s1,0.2945,0.0519,0.3143,0.1114,1.0512
18158,1,1.0602,0.374,0,s1,0.2949,0.0519,0.3345,0.1285,1.0602
18159,1,1.0542,0.3587,0,s1,0.294,0.0519,0.3301,0.0633,1.0542
18160,1,1.0102,0.3599,0,s1,0.2922,0.0519,0.3149,0.1305,1.0102
18161,1,1.0304,0.3891,0,s1,0.2926,0.0519,0.3414,0.2293,1.0304
18162,1,1.0053,0.386,0,s1,0.2902,0.0517,0.3421,0.2407,1.0053
18163,1,1.0208,0.3573,0,s1,0.2929,0.0519,0.3285,0.0925,1.0208
18164,1,1.0412,0.3755,0,s1,0.2942,0.0519,0.3293,0.161,1.0412
18165,1,1.0602,0.4028,0,s1,0.2949,0.0519,0.3438,0.2631,1.0602
18166,1,1.0502,0.3607,0,s1,0.2939,0.0519,0.331,0.0766,1.0502
18167,1,1.0462,0.3728,0,s1,0.2944,0.0519,0.335,0.1364,1.0462
18168,1,1.0485,0.3642,0,s1,0.294,0.0519,0.3322,0.0945,1.0485
18169,1,1.0522,0.3919,0,s1,0.2939,0.0519,0.3409,0.2208,1.0522
18170,1,0.7868,0.3374,0,s1,0.2722,0.0508,0.2079,0.3692,0.7868
18171,1,1.0607,0.3741,0,s1,0.2949,0.0519,0.3353,0.1279,1.0607
18172,1,1.0602,0.3704,0,s1,0.2949,0.0519,0.3334,0.1114,1.0602
18173,1,1.0602,0.3761,0,s1,0.2949,0.0519,0.3352,0.1381,1.0602
18174,1,1.0602,0.3727,0,s1,0.2949,0.0519,0.3341,0.1223,1.0602
18175,1,1.0602,0.3864,0,s1,0.2949,0.0519,0.3385,0.1865,1.0602
18176,1,1.0602,0.3937,0,s1,0.2949,0.0519,0.3409,0.2207,1.0602
18177,1,1.0597,0.3687,0,s1,0.2948,0.0519,0.3174,0.1197,1.0597
18178,1,1.0597,0.3482,0,s1,0.2948,0.0519,0.3263,0.0084,1.0597
18179,1,1.0602,0.355,0,s1,0.2949,0.0519,0.3284,0.0396,1.0602
18180,1,1.0602,0.3916,0,s1,0.2949,0.0519,0.3402,0.211,1.0602
18181,1,1.0602,0.3648,0,s1,0.2948,0.0519,0.319,0.0982,1.0602
18182,1,1.0455,0.3899,0,s1,0.294,0.0519,0.3409,0.2173,1.0455
18183,1,1.0411,0.3681,0,s1,0.2939,0.0519,0.3339,0.1197,1.0411
18184,1,1.0369,0.3661,0,s1,0.2939,0.0519,0.324,0.124,1.0369
18185,1,1.0602,0.362,0,s1,0.2949,0.0519,0.32,0.083,1.0602
18186,1,1.0602,0.3626,0,s1,0.2949,0.0519,0.3309,0.0751,1.0602
18187,1,1.0502,0.4041,0,s1,0.294,0.0519,0.3449,0.2797,1.0502
18188,1,1.0612,0.3779,0,s1,0.2949,0.0519,0.3359,0.1458,1.0612
18189,1,1.0597,0.4214,0,s1,0.2948,0.0519,0.2981,0.4027,1.0597
18190,1,0.9673,0.32,0,s1,0.2784,0.0518,0.2919,0.0104,0.9673
18191,1,1.0282,0.3573,0,s1,0.294,0.0519,0.3313,0.0812,1.0282
18192,1,1.0612,0.3972,0,s1,0.2949,0.0519,0.342,0.236,1.0612
18193,1,1.0607,0.3731,0,s1,0.2949,0.0519,0.3343,0.1239,1.0607
18194,1,1.0358,0.3497,0,s1,0.2939,0.0519,0.3179,0.0488,1.0358
18195,1,1.0511,0.4777,0,s1,0.2943,0.0519,0.2714,0.72,1.0511
18196,1,1.0602,0.3915,0,s1,0.2949,0.0519,0.3401,0.2102,1.0602
18197,1,1.0602,0.3531,0,s1,0.2949,0.0519,0.3278,0.0305,1.0602
18198,1,1.0602,0.3605,0,s1,0.2948,0.0519,0.3303,0.0655,1.0602
18199,1,1.0602,0.3629,0,s1,0.2949,0.0519,0.331,0.0765,1.0602
18200,1,1.0463,0.3908,0,s1,0.2944,0.0519,0.3408,0.2206,1.0463
18201,1,1.0602,0.3481,0,s1,0.2949,0.0519,0.3262,0.0074,1.0602
18202,1,1.0602,0.367,0,s1,0.2949,0.0519,0.3323,0.0957,1.0602
18203,1,1.0602,0.3791,0,s1,0.2949,0.0519,0.3362,0.1522,1.0602
18204,1,1.0583,0.366,0,s1,0.2947,0.0519,0.3086,0.1164,1.0583
18205,1,1.0593,0.3866,0,s1,0.2948,0.0519,0.3384,0.1885,1.0593
18206,1,1.0275,0.3531,0,s1,0.2931,0.0519,0.3311,0.0617,1.0275
18207,1,1.0602,0.3549,0,s1,0.2949,0.0519,0.3227,0.0446,1.0602
18208,1,1.0602,0.3863,0,s1,0.2949,0.0519,0.3385,0.1862,1.0602
18209,1,1.0602,0.3798,0,s1,0.2949,0.0519,0.3364,0.1557,1.0602
18210,1,1.0551,0.3636,0,s1,0.2946,0.0519,0.299,0.1172,1.0551
18211,1,1.0208,0.3909,0,s1,0.2907,0.0519,0.136,0.455,1.0208
18212,1,1.0602,0.3616,0,s1,0.2949,0.0519,0.3305,0.0704,1.0602
18213,1,1.0602,0.3941,0,s1,0.2949,0.0519,0.341,0.2223,1.0602
18214,1,1.0607,0.3832,0,s1,0.2949,0.0519,0.3375,0.1712,1.0607
18215,1,1.0597,0.3906,0,s1,0.2948,0.0519,0.339,0.2075,1.0597
18216,1,1.0602,0.3891,0,s1,0.2949,0.0519,0.3394,0.199,1.0602
18217,1,1.0597,0.4059,0,s1,0.2948,0.0519,0.3448,0.2782,1.0597
18218,1,1.0602,0.4076,0,s1,0.2949,0.0519,0.3453,0.2856,1.0602
18219,1,1.0593,0.3561,0,s1,0.2948,0.0519,0.3217,0.053,1.0593
18220,1,1.0602,0.3954,0,s1,0.2949,0.0519,0.3414,0.2285,1.0602
18221,1,1.0602,0.3919,0,s1,0.2949,0.0519,0.3403,0.2122,1.0602
18222,1,1.0602,0.3611,0,s1,0.2949,0.0519,0.3304,0.0682,1.0602
18223,1,1.0602,0.4052,0,s1,0.2949,0.0519,0.3041,0.315,1.0602
18224,1,1.0607,0.3764,0,s1,0.2949,0.0519,0.3353,0.1393,1.0607
18225,1,1.0588,0.3482,0,s1,0.2948,0.0519,0.3243,0.0111,1.0588
18226,1,1.0602,0.3779,0,s1,0.2949,0.0519,0.3358,0.1468,1.0602
18227,1,1.0602,0.3544,0,s1,0.2948,0.0519,0.3229,0.042,1.0602
18228,1,1.0602,0.3892,0,s1,0.2949,0.0519,0.3394,0.1997,1.0602
18229,1,1.0602,0.3937,0,s1,0.2949,0.0519,0.3083,0.2534,1.0602
18230,1,1.0602,0.376,0,s1,0.2949,0.0519,0.3352,0.138,1.0602
18231,1,1.0488,0.423,0,s1,0.2936,0.0519,0.2374,0.4835,1.0488
18232,1,1.0602,0.474,0,s1,0.2949,0.0519,0.2788,0.684,1.0602
18233,1,1.0602,0.3813,0,s1,0.2949,0.0519,0.3369,0.1626,1.0602
18234,1,1.0593,0.3689,0,s1,0.2948,0.0519,0.3324,0.1059,1.0593
18235,1,1.0602,0.3552,0,s1,0.2949,0.0519,0.3225,0.0466,1.0602
18236,1,1.0602,0.4113,0,s1,0.2948,0.0519,0.3019,0.3477,1.0602
18237,1,1.0602,0.3668,0,s1,0.2949,0.0519,0.3322,0.0946,1.0602
18238,1,1.0602,0.3676,0,s1,0.2948,0.0519,0.3326,0.0985,1.0602
18239,1,1.0602,0.3502,0,s1,0.2948,0.0519,0.3244,0.0197,1.0602
18240,1,1.0602,0.3754,0,s1,0.2949,0.0519,0.335,0.135,1.0602
18241,1,1.0607,0.3979,0,s1,0.2949,0.0519,0.307,0.275,1.0607
18242,1,1.0602,0.3792,0,s1,0.2949,0.0519,0.3362,0.1528,1.0602
18243,1,1.0602,0.397,0,s1,0.2949,0.0519,0.3419,0.2362,1.0602
18244,1,1.0597,0.3997,0,s1,0.2948,0.0519,0.3061,0.2861,1.0597
18245,1,1.0602,0.3744,0,s1,0.2949,0.0519,0.3346,0.1302,1.0602
18246,1,1.0607,0.3916,0,s1,0.2949,0.0519,0.3402,0.2102,1.0607
18247,1,1.0602,0.3818,0,s1,0.2949,0.0519,0.337,0.1651,1.0602
18248,1,1.0602,0.391,0,s1,0.2949,0.0519,0.3094,0.2384,1.0602
18249,1,1.0602,0.39,0,s1,0.2949,0.0519,0.3397,0.2034,1.0602
18250,1,1.0593,0.3473,0,s1,0.2948,0.0519,0.3254,0.0052,1.0593
18251,1,1.0292,0.3376,0,s1,0.2919,0.0519,0.187,0.1281,1.0292
18252,1,1.0597,0.3739,0,s1,0.2948,0.0519,0.3346,0.1287,1.0597
18253,1,1.0597,0.4385,0,s1,0.2948,0.0519,0.2918,0.4945,1.0597
18254,1,1.0612,0.3917,0,s1,0.2949,0.0519,0.3403,0.2101,1.0612
18255,1,1.0593,0.3825,0,s1,0.2948,0.0519,0.3114,0.1949,1.0593
18256,1,1.0602,0.39,0,s1,0.2949,0.0519,0.3397,0.2034,1.0602
18257,1,1.0602,0.3524,0,s1,0.2949,0.0519,0.3235,0.0316,1.0602
18258,1,1.0602,0.3766,0,s1,0.2949,0.0519,0.3147,0.1613,1.0602
18259,1,1.0593,0.3992,0,s1,0.2948,0.0519,0.3424,0.2474,1.0593
18260,1,1.0602,0.3658,0,s1,0.2949,0.0519,0.3319,0.0902,1.0602
18261,1,1.0588,0.3946,0,s1,0.2948,0.0519,0.3071,0.2602,1.0588
18262,1,1.0602,0.3484,0,s1,0.2949,0.0519,0.3263,0.0087,1.0602
18263,1,1.0597,0.3741,0,s1,0.2948,0.0519,0.3155,0.1486,1.0597
18264,1,1.0593,0.38,0,s1,0.2948,0.0519,0.335,0.1589,1.0593
18265,1,1.0593,0.4026,0,s1,0.2948,0.0519,0.3429,0.2641,1.0593
18266,1,1.0607,0.3914,0,s1,0.2948,0.0519,0.3402,0.2092,1.0607
18267,1,1.0602,0.3983,0,s1,0.2949,0.0519,0.3423,0.2423,1.0602
18268,1,1.0593,0.3867,0,s1,0.2948,0.0519,0.3385,0.1888,1.0593
18269,1,1.0602,0.3917,0,s1,0.2949,0.0519,0.3402,0.2112,1.0602
18270,1,1.0602,0.3884,0,s1,0.2949,0.0519,0.3391,0.1957,1.0602
18271,1,9.3085,2.3144,1,s1,0.1397,0.0519,9.3085,1.5312,0.5407
18272,1,1.0602,0.4582,0,s1,0.2949,0.0519,0.2846,0.5994,1.0602
18273,1,1.0597,0.4114,0,s1,0.2948,0.0519,0.3018,0.3486,1.0597
18274,1,1.0602,0.3839,0,s1,0.2949,0.0519,0.3377,0.1746,1.0602
18275,1,1.0602,0.3764,0,s1,0.2949,0.0519,0.3353,0.1399,1.0602
18276,1,1.0602,0.3986,0,s1,0.2949,0.0519,0.3065,0.2795,1.0602
18277,1,1.0607,0.3708,0,s1,0.2949,0.0519,0.3336,0.1129,1.0607
18278,1,1.0602,0.3931,0,s1,0.2949,0.0519,0.3407,0.218,1.0602
18279,1,1.0602,0.3655,0,s1,0.2949,0.0519,0.3318,0.0887,1.0602
18280,1,1.0602,0.3523,0,s1,0.2949,0.0519,0.3276,0.0271,1.0602
18281,1,1.0602,0.3682,0,s1,0.2949,0.0519,0.3177,0.1164,1.0602
18282,1,1.0607,0.4018,0,s1,0.2949,0.0519,0.3435,0.258,1.0607
18283,1,1.0602,0.3948,0,s1,0.2949,0.0519,0.3412,0.226,1.0602
18284,1,1.0602,0.3904,0,s1,0.2949,0.0519,0.3398,0.2052,1.0602
18285,1,1.0602,0.3512,0,s1,0.2949,0.0519,0.324,0.0249,1.0602
18286,1,1.0593,0.3598,0,s1,0.2948,0.0519,0.33,0.0632,1.0593
18287,1,1.0602,0.3569,0,s1,0.2949,0.0519,0.3291,0.0486,1.0602
18288,1,1.0607,0.3582,0,s1,0.2949,0.0519,0.3295,0.0539,1.0607
18289,1,1.0602,0.3877,0,s1,0.2949,0.0519,0.3389,0.1927,1.0602
